x Norm_pressure Norm_heat_flux
0.0201809853 5.11341095 35129.6384750288
0.0201809853 5.436419965 36969.3179769883
0.0201809853 5.75942898 38808.9974789478
0.0202114256 5.62742019 37533.5834997473
0.0202418659 5.4954114 36258.1695205468
0.0202760268 5.41901398 35383.7869187859
0.0203116387 5.35939264 34676.1531224727
0.0203487631 5.30923939 34074.4319668439
0.0203874651 5.26553249 33546.3998875813
0.0204278119 5.22646904 33072.3616396695
0.0204698704 5.1907711 32639.2143935014
0.0205137152 5.15745163 32237.5636409593
0.0205594227 5.12575865 31860.9971284095
0.0206070691 5.09510851 31504.4975260839
0.0206567384 5.06509447 31164.0359349402
0.0207085144 5.03540039 30835.4761618211
0.0207624882 5.00567818 30514.8759258521
0.0208187513 4.97574854 30203.3777236777
0.0208774004 4.94516659 29900.8135381332
0.0209385343 4.9133215 29604.4771285951
0.021002261 4.87996626 29311.1997555785
0.0210686885 4.84520054 29015.4616437208
0.0211379286 4.8096509 28715.6198581569
0.0212101042 4.77408409 28415.6286236338
0.0212853327 4.73867273 28120.5914866126
0.0213637482 4.70286465 27831.9131067206
0.0214454811 4.66589403 27546.5250127806
0.0215306729 4.62737417 27260.0105815532
0.0216194671 4.58744621 26970.2595616157
0.0217120145 4.54639387 26677.4285281034
0.0218084734 4.50433636 26383.3753052176
0.0219090097 4.46119595 26089.2005358646
0.022013789 4.41703892 25798.4422158901
0.0221229922 4.37126827 25492.6227730616
0.0222368054 4.32583523 25192.4000883706
0.0223579174 4.278644565 24920.6700133717
0.0224790294 4.2314539 24648.9399383729
0.0226078518 4.18053102 24356.9454777789
0.0227421001 4.12924528 24055.199196579
0.0228819996 4.07760191 23746.8068027292
0.0230277851 4.02575207 23435.8344320508
0.0231797025 3.97389293 23125.916032844
0.0233380031 3.92201996 22819.2669425358
0.0235029534 3.86989427 22516.4971015733
0.0236748271 3.81711531 22215.3607608203
0.0238539111 3.76350951 21914.1963168379
0.0240405016 3.70935392 21613.2702484621
0.0242349096 3.65509605 21311.292617463
