x Norm_pressure Norm_heat_flux
0.018014092 66.6505585 266164.41760141
0.0180145688 66.6231842 266951.266873785
0.018015366 66.5757141 267530.049370618
0.0180164818 66.5079079 267874.498107435
0.0180179179 66.4188156 267947.913277683
0.0180196725 66.30846025 267730.021914245
0.0180217456 66.17715075 267235.872794629
0.0180241354 66.02548215 266512.072113753
0.0180268455 65.85409545 265619.641517695
0.0180298723 65.66355135 264617.854230189
0.0180332176 65.4542885 263553.924178488
0.01803687865 65.22649765 262466.119931559
0.0180408563 64.9804535 261387.991225042
0.0180451497 64.7162323 260327.257915687
0.0180497598 64.433712 259273.946869958
0.0180546846 64.132988 258222.318003246
0.0180599224 63.81412885 257164.342323277
0.0180654731 63.4772873 256090.195242155
0.0180713385 63.1226597 254990.482753606
0.0180775151 62.75051115 253857.35301607
0.0180840027 62.3611393 252684.850654127
0.0180908013 61.9548721 251468.864064947
0.0180979092 61.53206445 250206.970850523
0.0181053262 61.0930767 248898.135206113
0.0181130506 60.6382866 247541.476396581
0.0181210823 60.1680145 246135.005114761
0.0181294195 59.68265535 244679.654789342
0.0181380603 59.18263815 243177.362033939
0.0181470066 58.6683178 241628.059601536
0.0181562547 58.14010045 240032.159505552
0.0181658044 57.59838485 238390.213773706
0.01817072925 57.320984825 237546.554324919
0.0181756541 57.0435848 236702.894876132
0.0181858037 56.4761162 234970.885319829
0.0181962512 55.89640235 233194.867109954
0.018206995 55.30487825 231375.626133243
0.018218033 54.70197295 229513.984911
0.0182293653 54.0881634 227611.419364614
0.018240992 53.46388815 225668.173389967
0.0182529092 52.8295364 223683.443033961
0.0182651151 52.18563845 221659.022888531
0.0182776097 51.53270915 219596.84806176
0.0182903912 50.8712082 217497.376234812
0.0183034595 50.20163535 215361.579980163
0.018316811 49.524498 213190.562349567
0.0183304437 48.84030535 210985.500667598
0.0183443576 48.14956855 208747.694206774
0.018358551 47.45280455 206478.433708275
0.0183730219 46.7505264 204179.055079183
0.0183877684 46.0432434 201851.045281442
0.0184027888 45.33148575 199496.82420384
0.0184180811 44.61569405 197117.888845187
0.0184336454 43.8962307 194715.116427715
0.0184494779 43.173542 192290.779800104
0.0184655767 42.4480667 189846.308212306
0.01848194 41.7202568 187381.963626567
0.0184985679 40.99065975 184898.008506976
0.0185154565 40.25990295 182395.713019133
0.018532604 39.52853775 179876.9379983
0.0185500085 38.79720305 177345.328332964
0.0185676664 38.06617925 174802.31528045
0.0185855776 37.33713725 172246.289429032
0.0186037384 36.6077347 169624.962211172
0.0186221432 35.895834 167205.252579546
0.01864086185 35.159589775 164519.207388176
0.0186595805 34.42334555 161833.162196805
0.0186786167 33.7075958 159340.728433269
0.0186978914 32.99703025 156755.165084052
0.0187174026 32.29390715 154136.006833291
0.0187371485 31.6014118 151509.182924863
0.0187571254 30.91974545 148899.226976204
0.0187773295 30.2464876 146326.544441082
0.018797759 29.57752325 143800.262846936
0.0188184138 28.90843965 141314.998919804
0.0188392866 28.23605155 138852.608010352
0.0188603774 27.55958655 136388.175100177
0.0188816823 26.88108635 133899.213591004
0.0189031977 26.20473005 131374.577541308
0.0189249236 25.5353346 128817.444623389
0.0189468563 24.8768444 126241.953270856
0.0189689901 24.23153975 123666.70029393
0.0189913251 23.5999804 121108.650508151
0.01901385655 22.98145865 118579.504391978
0.0190365836 22.3746233 116084.691890809
0.0190594997 21.77806855 113624.530671506
0.0190826058 21.1907196 111196.300241091
0.0191058982 20.61197755 108796.285954849
0.0191293713 20.04170605 106421.594183837
0.019153025 19.4800558 104070.299354998
0.0191768538 18.9272909 101741.41032765
0.0192008559 18.3837366 99435.1098731544
0.01922502835 17.84968185 97151.9119293184
0.0192493685 17.3254366 94892.8867775236
0.0192738716 16.81127455 92657.7306017864
0.0192985348 16.3077297 90446.5415626724
0.0193233564 15.8149571 88238.5681352151
0.01934840715 15.33602905 86083.9178254282
0.0193734579 14.857101 83929.2675156413
0.0193987321 14.3932366 81864.6669786974
0.0194241516 13.93993565 79816.1068115993
0.0194497108 13.4968686 77792.5093380262
0.0194754098 13.06389 75795.8888569464
0.0195012428 12.64094255 73827.9210735977
0.0195272081 12.2279792 71889.7369422267
0.0195533 11.8249397 69982.0749253705
0.0195795167 11.43175745 68105.4748559555
0.0196058564 11.04836465 66260.3339932032
0.0196323115 10.67469455 64446.967846048
0.019658884 10.31068035 62665.6474601008
0.0196855664 9.95625448 60916.6392640132
0.0197123569 9.61133909 59200.1933263427
0.0197392516 9.27584839 57516.5525894708
0.0197662469 8.949685575 55865.9345021348
0.0197933391 8.632728575 54248.3787099622
0.0198205281 8.32484436 52663.9647049445
