x Norm_heat_flux
0.018014092 266164.41760141
0.0180145688 266951.266873785
0.018015366 267530.049370618
0.0180164818 267874.498107435
0.0180179179 267947.913277683
0.0180196725 267730.021914245
0.0180217456 267235.872794629
0.0180241354 266512.072113753
0.0180268455 265619.641517695
0.0180298723 264617.854230189
0.0180332176 263553.924178488
0.01803687865 262466.119931559
0.0180408563 261387.991225042
0.0180451497 260327.257915687
0.0180497598 259273.946869958
0.0180546846 258222.318003246
0.0180599224 257164.342323277
0.0180654731 256090.195242155
0.0180713385 254990.482753606
0.0180775151 253857.35301607
0.0180840027 252684.850654127
0.0180908013 251468.864064947
0.0180979092 250206.970850523
0.0181053262 248898.135206113
0.0181130506 247541.476396581
0.0181210823 246135.005114761
0.0181294195 244679.654789342
0.0181380603 243177.362033939
0.0181470066 241628.059601536
0.0181562547 240032.159505552
0.0181658044 238390.213773706
0.01817072925 237546.554324919
0.0181756541 236702.894876132
0.0181858037 234970.885319829
0.0181962512 233194.867109954
0.018206995 231375.626133243
0.018218033 229513.984911
0.0182293653 227611.419364614
0.018240992 225668.173389967
0.0182529092 223683.443033961
0.0182651151 221659.022888531
0.0182776097 219596.84806176
0.0182903912 217497.376234812
0.0183034595 215361.579980163
0.018316811 213190.562349567
0.0183304437 210985.500667598
0.0183443576 208747.694206774
0.018358551 206478.433708275
0.0183730219 204179.055079183
0.0183877684 201851.045281442
0.0184027888 199496.82420384
0.0184180811 197117.888845187
0.0184336454 194715.116427715
0.0184494779 192290.779800104
0.0184655767 189846.308212306
0.01848194 187381.963626567
0.0184985679 184898.008506976
0.0185154565 182395.713019133
0.018532604 179876.9379983
0.0185500085 177345.328332964
0.0185676664 174802.31528045
0.0185855776 172246.289429032
0.0186037384 169624.962211172
0.0186221432 167205.252579546
0.01864086185 164519.207388176
0.0186595805 161833.162196805
0.0186786167 159340.728433269
0.0186978914 156755.165084052
0.0187174026 154136.006833291
0.0187371485 151509.182924863
0.0187571254 148899.226976204
0.0187773295 146326.544441082
0.018797759 143800.262846936
0.0188184138 141314.998919804
0.0188392866 138852.608010352
0.0188603774 136388.175100177
0.0188816823 133899.213591004
0.0189031977 131374.577541308
0.0189249236 128817.444623389
0.0189468563 126241.953270856
0.0189689901 123666.70029393
0.0189913251 121108.650508151
0.01901385655 118579.504391978
0.0190365836 116084.691890809
0.0190594997 113624.530671506
0.0190826058 111196.300241091
0.0191058982 108796.285954849
0.0191293713 106421.594183837
0.019153025 104070.299354998
0.0191768538 101741.41032765
0.0192008559 99435.1098731544
0.01922502835 97151.9119293184
0.0192493685 94892.8867775236
0.0192738716 92657.7306017864
0.0192985348 90446.5415626724
0.0193233564 88238.5681352151
0.01934840715 86083.9178254282
0.0193734579 83929.2675156413
0.0193987321 81864.6669786974
0.0194241516 79816.1068115993
0.0194497108 77792.5093380262
0.0194754098 75795.8888569464
0.0195012428 73827.9210735977
0.0195272081 71889.7369422267
0.0195533 69982.0749253705
0.0195795167 68105.4748559555
0.0196058564 66260.3339932032
0.0196323115 64446.967846048
0.019658884 62665.6474601008
0.0196855664 60916.6392640132
0.0197123569 59200.1933263427
0.0197392516 57516.5525894708
0.0197662469 55865.9345021348
0.0197933391 54248.3787099622
0.0198205281 52663.9647049445
0.0198478047 51112.7696204098
0.0198751707 49594.6274967514
0.0199026205 48109.3818090184
0.0199301504 46656.8244929445
0.0199577566 45236.7219404351
0.0199854374 43848.8123899821
0.0200131871 42492.8761345527
0.0200410057 41168.7099275769
0.0200688876 39876.4282395304
0.0200968292 38615.5661125194
0.0201248303 37387.6260154462
0.0201528836 36177.1576960984
0.0201809853 34909.5314228739
0.0202114256 33749.0118012013
0.0202418659 32588.4921795288
0.0202760268 31771.6905856158
0.0203116387 31104.1741994724
0.0203487631 30532.0835834054
0.0203874651 30026.9787710933
0.0204278119 29571.5456640016
0.0204698704 29154.2284651178
0.0205137152 28766.6260151153
0.0205594227 28402.8189207462
0.0206070691 28058.2502935457
0.0206567384 27729.5841798138
0.0207085144 27413.4321330331
0.0207624882 27105.83777053
