x Norm_heat_flux
0.0217120145 26200.296215002
0.0218084734 25886.2298795027
0.0219090097 25570.7566762653
0.022013789 25258.2630175576
0.0221229922 24930.4581172542
0.0222368054 24606.3710734647
0.0223579174 24310.042894158
0.0224790294 24013.7147148514
0.0226078518 23699.8095714465
0.0227421001 23377.9168880306
0.0228819996 23049.7006768911
0.0230277851 22717.3364290904
0.0231797025 22383.7967637195
0.0233380031 22052.7201456692
0.0235029534 21726.8337926166
0.0236748271 21404.7985856802
0.0238539111 21084.0043370596
0.0240405016 20762.9856640785
0.0242349096 20439.4222436741
0.0244374536 20114.1761424087
0.0246484708 19793.1785468497
0.0248683058 19483.2916634072
0.0250973199 19186.2437403216
0.0253358893 18895.836008134
0.0255844016 18600.3491190735
0.0258432645 18290.9097795595
0.0261128936 17973.7235841207
0.0263937302 17675.6941557479
0.0266862232 17414.2276310519
0.0269908458 17178.0568231496
0.0273080822 16946.7490783596
0.0276384428 16703.0535304136
0.027982451 16436.0193544964
0.0283406526 16155.0222897834
0.0287136119 15888.8247871533
0.0291019138 15661.3554416576
0.0295061674 15460.5055754295
0.0299269985 15291.0096793068
0.03037401475 15133.3414789411
0.030821031 14975.6732785754
0.031295605 14778.3637166724
0.0317895077 14577.7942805264
0.0323034823 14392.6576324431
0.0328383073 14230.0942008043
0.0333947837 14086.2808423543
0.0339737311 13952.0731677172
0.03457601 13818.3294974715
0.0352025032 13680.7356847964
0.0358541161 13542.7656903219
0.0365317874 13412.6990265387
0.0372364931 13296.5754789221
0.0379692279 13194.1296726917
0.0387310162 13099.8314945111
0.0395229235 13009.0433093154
0.0403460413 12920.1736713704
0.0412014835 12834.9753188734
0.0420904085 12757.1837732252
0.0430139974 12687.6449416312
0.0439734645 12624.4098651316
0.0449700616 12564.969828658
0.0460050628 12507.8667764474
0.0470797792 12452.9860874712
0.0481955446 12400.8617230882
0.0493537337 12351.9354058437
0.0505557396 12306.2352389669
0.0518029928 12263.4631274888
0.0530969501 12222.921509108
0.0544390865 12185.1036958692
0.0558309145 12145.5015283001
0.0572739579 12117.2462403434
0.05879694785 12090.7049984591
0.0603199378 12064.1637565748
0.0619260333 12022.028484349
0.0635896698 11978.7363627581
0.0653124675 11934.2793623081
0.0670960546 11887.8406827099
0.0689420775 11838.5229276271
0.0708521679 11786.0433584981
0.0728279725 11730.067847999
0.0748711303 11670.2586555333
0.076983273 11606.2968094474
0.0791660175 11537.900675235
0.0814209655 11464.8436204246
0.0837496966 11386.9609400182
0.086153768 11304.1766549277
0.0886346921 11216.5140506859
0.0911939517 11124.0981866639
0.0938329771 11027.1277928409
0.0965531468 10925.8574041806
0.099355787 10820.5887289244
0.102242149 10711.6779755051
0.105213411 10599.530533007
0.108270667 10484.5765815774
0.111414939 10367.2460002576
0.11464712 10247.9465869802
0.11796803 10127.0814223498
0.121378347 10004.9964470837
0.124878652 9882.11340032346
0.128469378 9758.75305032229
0.132150814 9635.32317493892
0.135923132 9511.19399083912
0.139786303 9390.0478340621
0.14378538 9269.84754165528
0.147784457 9149.64724924845
0.151918575 9027.3647885745
0.156141862 8906.53704138673
0.160453424 8787.13480040026
0.164852217 8669.07626514378
0.16933693 8552.1826790045
0.173906118 8436.22091565757
0.178558066 8320.99411198096
0.183290899 8206.44383333125
0.188102499 8092.76405221256
0.192990586 7980.4542734171
0.197952598 7870.15187818792
0.202985853 7762.23486499749
0.20808737 7656.64656569106
0.213254049 7553.29175046841
0.218482539 7452.51159253459
0.223769337 7354.84243198605
0.229110733 7260.34442980748
0.234502852 7168.53501340241
0.239941671 7079.04496655756
0.245422989 6991.98820772074
0.250942498 6907.60543101498
0.256495684 6825.87094205911
0.262078047 6746.60362557644
0.267684907 6669.69714095425
0.273311466 6595.14800539947
0.278952956 6522.9164729162
0.28460446 6452.87811645624
0.29026112 6385.09310704112
