x Norm_heat_flux
0.0224790294 24648.9399383729
0.0226078518 24356.9454777789
0.0227421001 24055.199196579
0.0228819996 23746.8068027292
0.0230277851 23435.8344320508
0.0231797025 23125.916032844
0.0233380031 22819.2669425358
0.0235029534 22516.4971015733
0.0236748271 22215.3607608203
0.0238539111 21914.1963168379
0.0240405016 21613.2702484621
0.0242349096 21311.292617463
0.0244374536 21009.5229503615
0.0246484708 20713.2005924381
0.0248683058 20426.7539100673
0.0250973199 20149.4164880357
0.0253358893 19873.883092595
0.0255844016 19591.1882917195
0.0258432645 19296.834665385
0.0261128936 19003.9510386862
0.0263937302 18738.393888212
0.0266862232 18504.4500605032
0.0269908458 18286.2079085415
0.0273080822 18065.1719944702
0.0276384428 17827.9741139016
0.027982451 17570.135615754
0.0283406526 17307.4644662031
0.0287136119 17070.1754508762
0.0291019138 16868.3604394551
0.0295061674 16681.679117441
0.0299269985 16526.8847232044
0.03037401475 16383.5941851901
0.030821031 16240.3036471758
0.031295605 16054.4192524529
0.0317895077 15872.0716491515
0.0323034823 15708.194893381
0.0328383073 15565.7275792511
0.0333947837 15439.5238047193
0.0339737311 15320.4253295322
0.03457601 15200.8162788878
0.0352025032 15079.4206658023
0.0358541161 14961.6659264558
0.0365317874 14854.9880749819
0.0372364931 14763.6869054807
0.0379692279 14686.7634485154
0.0387310162 14618.8359356534
0.0395229235 14555.9747324736
0.0403460413 14497.2124856723
0.0412014835 14444.4653336518
0.0420904085 14401.6628104648
0.0430139974 14369.8028818613
0.0439734645 14346.9995200418
0.0449700616 14331.0572605772
0.0460050628 14321.1149402234
0.0470797792 14317.6422843861
0.0481955446 14321.6383628712
0.0493537337 14334.0729378305
0.0505557396 14355.6202860326
0.0518029928 14386.8153725231
0.0530969501 14427.4200224328
0.0544390865 14480.1461973999
0.0558309145 14536.5235840796
0.0572739579 14625.5112555881
0.05879694785 14735.6383769976
0.0603199378 14845.765498407
0.0619260333 14943.2010006767
0.0635896698 15053.5594718855
0.0653124675 15179.9758272741
0.0670960546 15322.6161770022
0.0689420775 15481.828499271
0.0708521679 15658.4167471792
0.0728279725 15852.5013631385
0.0748711303 16063.6756532718
0.076983273 16290.9639336751
0.0791660175 16532.7164444134
0.0814209655 16786.6195871252
0.0837496966 17049.7452060432
0.086153768 17318.6921078278
0.0886346921 17589.7760594719
0.0911939517 17859.2463839043
0.0938329771 18123.4762590009
0.0965531468 18379.1297310617
0.099355787 18623.3604447906
0.102242149 18853.8981610947
0.105213411 19069.0896071351
0.108270667 19267.8280175163
0.111414939 19449.5890662724
0.11464712 19614.1353814837
0.11796803 19761.6842613346
0.121378347 19892.3397881426
0.124878652 20007.4573405149
0.128469378 20106.0787990658
0.132150814 20194.0814523834
0.135923132 20258.1613320328
0.139786303 20348.2600847899
0.14378538 20410.2519446784
0.147784457 20472.2438045669
0.151918575 20473.6179521164
0.156141862 20473.6225690756
0.160453424 20469.7784487667
0.164852217 20459.7835352264
0.16933693 20443.2102578928
0.173906118 20419.5983260157
0.178558066 20388.4943742834
0.183290899 20350.1763235611
0.188102499 20305.7170146315
0.192990586 20256.2590445077
0.197952598 20202.5947235216
0.202985853 20145.6493505018
0.20808737 20086.7036297598
0.213254049 20026.7227064887
0.218482539 19965.8934671642
0.223769337 19904.1293939869
0.229110733 19841.6479858789
0.234502852 19778.9000989349
0.239941671 19716.2644241712
0.245422989 19653.927948432
0.250942498 19591.9442685907
0.256495684 19530.3847467761
0.262078047 19469.431552136
0.267684907 19409.2356391599
0.273311466 19349.7980115346
0.278952956 19291.3558404425
0.28460446 19233.3355188976
0.29026112 19177.9652315176
0.295917958 19118.6070958841
0.301570088 19081.3558638239
0.3072053345 19047.1116773109
0.312840581 19012.8674907979
0.318449229 18950.776316104
0.324033797 18889.8862533614
0.329589576 18832.9573408045
0.335112035 18779.1609346402
0.340596676 18727.7224897923
0.346039146 18678.1383562421
0.351435304 18630.0719978176
0.356781036 18583.5082588485
0.362072468 18538.6715636954
0.367305905 18495.6762322808
0.372477829 18454.2747554486
0.377584845 18414.0124630944
0.382623851 18374.6206682712
0.387591869 18336.2372775405
0.392486155 18299.2594497551
0.397304147 18263.9689197898
0.402043581 18230.2545795199
0.40670228 18197.6596510986
0.411278367 18165.6839974111
0.415770113 18134.0962686583
0.420176059 18103.0634783176
0.424494863 18073.018115016
0.428725481 18044.384136043
0.432866991 18017.3755274167
0.436918706 17991.815841004
0.44088006 17967.4291633132
0.444750726 17943.437536733
0.448530555 17920.5336054997
0.452219486 17896.4087896858
0.455817699 17885.1473238171
0.4592868835 17873.7789151236
0.462756068 17862.4105064301
0.466186643 17851.2285325531
0.469617248 17829.5339435026
0.473047853 17805.1134415678
0.476478428 17781.3063929836
0.479909033 17759.0744300393
0.483339638 17738.2293614665
0.486770242 17718.1519125312
0.490200818 17698.2065487743
0.493631423 17677.9703165929
0.497062027 17657.2818231553
0.500492632 17636.2018918795
0.503923237 17614.9244350484
0.507353783 17593.7054931557
0.510784388 17572.8044188614
0.514214993 17552.4407184609
0.517645597 17532.7606291158
0.521076202 17513.8317993142
0.524506807 17495.6309435229
0.527937412 17478.0645181357
0.531368017 17460.9829738244
0.534798563 17444.2018329619
0.538229167 17427.5397293496
0.541659772 17410.8251329196
0.545090377 17393.9411141636
0.548520982 17376.7754609015
0.551951587 17359.3854836475
0.555382192 17341.5363196986
0.558812737 17323.9441999302
0.562243342 17304.6122895238
0.565673947 17292.0070878145
0.569104552 17289.7847245801
0.572535157 17287.5623613457
0.575965762 17277.6854813689
0.579396367 17260.7617166171
0.582826912 17240.1176865032
0.586257517 17218.7012190552
0.589688122 17198.2335367058
0.593118727 17179.4204319881
0.596549332 17162.2209544821
0.599979937 17146.0811694621
0.603410542 17130.1973245672
0.606841087 17113.842650211
0.610271692 17096.6244037624
0.613702297 17078.6174602541
0.617132902 17060.3055967067
0.620563507 17042.3746322865
0.623994112 17025.4309945368
0.627424717 17009.7446751972
0.630855262 16995.1356128621
0.634285867 16981.0394344638
0.637716472 16966.7400094957
0.641147077 16951.6507834124
0.644577682 16935.5402056774
0.648008287 16918.6269796366
0.651438892 16901.4730695096
0.654869437 16884.7922973236
0.658300042 16869.1385978038
0.661730647 16854.8345558766
0.665161252 16841.5025845809
0.668591857 16829.163761339
0.672022462 16815.606361996
0.675453067 16806.1185110092
0.678883642 16804.4488278918
0.682314217 16802.7791447743
0.685744822 16795.76026286
0.689175427 16782.7847007346
0.692606032 16766.1436745444
0.696036637 16748.528269243
0.699467242 16731.5764012618
0.702897787 16715.9344448772
0.706328392 16701.5473980545
0.709758997 16687.9373051563
0.713189602 16674.4534760532
0.716620207 16660.5221030217
0.720050812 16645.8300357912
0.723481417 16630.4019650562
0.726911962 16614.5542528848
0.730342567 16598.7709774037
0.733773172 16583.5601044845
0.737203777 16569.3109642233
0.740634382 16556.2045213437
0.744064987 16544.1741310446
0.747495592 16532.9407684053
0.750926197 16522.0741529098
0.754356742 16511.1024514101
0.757787347 16499.6120445903
0.761217952 16487.3351488217
0.764648557 16474.2042159851
0.768079162 16460.3184103327
0.771509767 16446.030628131
0.774940372 16431.5371905113
0.778370917 16417.6782836642
0.781801522 16403.6932133908
0.785232127 16393.7496886128
0.788662732 16393.9197131507
0.792093337 16394.0897376887
0.795523942 16393.14095259
0.798954546 16387.8198068382
0.802385092 16378.4769885889
0.805815697 16366.5074217077
0.809246302 16352.9453050369
0.812676907 16338.4284815156
0.816107512 16323.4034913852
0.819538116 16308.2346729415
0.822968721 16293.2306598645
0.826399267 16278.6333406646
0.829829872 16264.6178586822
0.833260477 16251.3103773437
0.836691082 16238.794001913
0.840121686 16227.1037610585
0.843552291 16216.2068342227
0.846982896 16206.0039567847
0.850413442 16196.3257064187
0.853844047 16186.9524764604
0.857274652 16177.6434824551
0.860705256 16168.1673746034
0.864135861 16158.3278317743
0.867566466 16147.9929695267
0.870997071 16137.1018640742
0.874427617 16125.6873359739
0.877858222 16113.8217510415
0.881288826 16101.7237122544
0.884719431 16089.4012491067
0.888150036 16077.4796584528
0.891580641 16065.1443481146
0.895011246 16055.4111960825
0.898441821 16054.5658409049
0.901872396 16053.7204857273
0.905303001 16052.918941477
0.908733606 16048.9614045638
0.912164211 16041.8666439301
0.915594816 16032.7153291155
0.919025421 16022.4587544356
0.922455966 16011.6564752618
0.925886571 16000.5982559629
0.929317176 15989.4349506598
0.932747781 15978.2436424959
0.936178386 15967.0487210597
0.939608991 15955.8340269942
0.943039596 15944.5655353182
0.946470201 15933.2257818818
0.949900746 15921.833435259
0.953331351 15910.4481144435
0.956761956 15899.1608538249
0.960192561 15888.0735276099
0.963623166 15877.280582723
0.967053771 15866.8604071004
0.970484376 15856.8654935601
0.973914921 15847.3170198927
0.977345526 15838.2124768814
0.980776131 15829.516835858
0.984206736 15821.1870386603
0.987637341 15813.1259284095
0.991067946 15805.3102195728
0.994498551 15797.4804591213
0.997929096 15789.912460178
1.0013597 15781.7508808821
1.00479031 15774.9200898675
1.008220915 15774.8447129915
1.01165152 15774.7693361155
1.01508212 15774.307840941
1.01851273 15770.7394333865
1.02194333 15763.8491237467
1.02537394 15754.4817151717
1.02880454 15743.6104827171
1.03223503 15731.9482447233
1.03566563 15719.9716520347
1.03909624 15708.0149323441
1.04252684 15696.3351298318
1.04595745 15685.1262571496
1.04938805 15674.5027345885
1.05281866 15664.501999665
1.05624926 15655.0925366145
1.05967987 15646.2029833081
1.06311047 15637.7539481228
1.06654108 15629.6648350113
1.06997168 15621.8654862688
1.07340229 15614.2962829014
1.07683289 15606.8977062841
1.0802635 15599.614754382
1.08369398 15592.3914214737
1.08712459 15585.1704974137
1.09055519 15577.8968797985
1.0939858 15570.5356403288
1.0974164 15563.0015659982
1.10084701 15555.4160025365
1.10427761 15547.2403716259
1.10770822 15539.5999064983
1.11113882 15535.4016854988
1.11456943 15672.5409284382
1.11838061 12715.8692859249
1.12219179 9759.19764341158
1.12634969 8841.09242876955
1.13047385 8506.91535204502
1.13456452 8249.75459338533
1.13862228 8033.02086218858
1.14264703 7843.56858182821
1.14663935 7675.90020860353
1.15059936 7525.91800059715
1.15452731 7390.52324554977
1.15842354 7267.32764069415
1.16228831 7154.39624857471
1.16612196 7050.27317135487
1.1699245 6953.89982060392
1.1736964 6864.46526760029
1.1774379 6781.30001312446
1.18114924 6703.83034982172
1.18483067 6631.55500641118
1.1884824 6564.04107271747
1.1921047 6500.90589316156
1.1956979 6441.81353378329
1.19926202 6386.46428367786
1.20279765 6334.5958293093
1.20630467 6285.98149805868
1.20978367 6240.41388809294
1.21323454 6197.73409572349
1.21665788 6157.72302616645
1.22005355 6120.37659441671
1.22342205 6085.19237495357
1.22676349 6052.85273426089
1.23007822 6021.32048931236
1.23336637 5991.68638666263
1.23661506 5968.18865928402
1.23986375 5944.69093190542
1.24307346 5924.42950718624
1.24625754 5904.66175583915
1.24941611 5885.3257403539
1.25254953 5866.58797236475
1.25565791 5848.59917551317
1.25874138 5831.50949130228
1.26180029 5815.40890025054
1.26483476 5800.30850313356
1.26784515 5786.17382331099
1.27083147 5772.94818259121
1.27379405 5760.56500643113
1.27673304 5748.95884441682
1.27964866 5738.0671768997
1.28254116 5727.83393793709
1.28541064 5718.20769861918
1.28825736 5709.14348374203
1.29108143 5700.59922879335
1.2938832 5692.5392928561
1.29666269 5684.9292093268
1.29942024 5677.73859660707
1.30215597 5670.93942172558
1.30487001 5664.50712446719
1.30756259 5658.41719480111
1.31023395 5652.65149610751
1.31288421 5647.17090467629
1.31551361 5642.01514642959
1.31812239 5637.0661878039
1.32071042 5632.48763977873
1.32327819 5627.66722331699
1.32582581 5623.36909533701
1.32834345 5621.04301111232
1.33086109 5618.71692688764
1.33334923 5617.59639090978
1.33581781 5616.19074766954
1.33826709 5614.37790870886
1.34069717 5612.19700777469
1.3431083 5609.65797132914
1.34550059 5606.887002946
1.34787416 5604.04418062737
1.35022926 5601.23523273706
1.352566 5598.52210682217
1.35488462 5595.93984158766
1.35718524 5593.50772789315
1.35946798 5591.22808425507
1.36173296 5589.0962636037
1.36398041 5587.10406581816
1.36621046 5585.24039012285
1.36842322 5583.49648436917
1.37061894 5581.86358637166
1.37279773 5580.33408818466
1.37495971 5578.89981979789
1.37710512 5577.55669620622
1.37923396 5576.29710946398
1.38134646 5575.11873101787
1.38344264 5574.01571941093
1.38552296 5572.98515391466
1.38758719 5572.00950012129
1.38963568 5571.13141471832
1.39166856 5570.28604950387
1.39368594 5569.5318090108
1.39568794 5568.58829326763
1.3976748 5567.88547164751
1.39963901 5568.38293895557
1.40160322 5568.88040626364
1.40354514 5570.43502673036
1.4054724 5571.86052289481
1.40738499 5573.02312338497
1.40928328 5573.89011804919
1.41116726 5574.36391842334
1.41303706 5574.47083113752
1.41489279 5574.31659459239
1.41673458 5573.98767640272
1.41856265 5573.55126336056
1.42037714 5573.06285934399
1.42217791 5572.56334451492
1.42396545 5572.08018978013
1.42573953 5571.62975523386
1.42750061 5571.22080306158
1.42924857 5570.85682609323
1.43098354 5570.53784440254
1.43270576 5570.26092722415
1.43441534 5570.02372593105
1.43611228 5569.82100127831
1.43779671 5569.64982250059
1.43946886 5569.50669676794
1.44112885 5569.38926541647
1.44277668 5569.29403561624
1.44441247 5569.21808663875
1.44603634 5569.14856125656
1.44764853 5569.12461329036
1.44924903 5569.09539596863
1.45083785 5569.09481383031
1.45241535 5568.92773009459
1.45398152 5568.89442776774
1.455530825 5569.66443116145
1.45708013 5570.43443455517
1.45861292 5572.14855088567
1.46013474 5573.889525874
1.46164584 5575.53411682232
1.46314609 5577.02621764047
1.46463585 5578.23322123311
1.466115 5579.12592031537
1.46758378 5579.74694146417
1.4690423 5580.13662285057
1.47049057 5580.33700891314
1.47192883 5580.39601565804
1.47335696 5580.35453328405
1.47477531 5580.24703843155
1.47618377 5580.09981765691
1.47758257 5579.93331605951
1.47897172 5579.76213728179
1.48035133 5579.59738209936
1.48172152 5579.44490200606
1.48308241 5579.30878200703
1.48443401 5579.19193279389
1.48577642 5579.09320012684
1.4871099 5579.01316614422
1.48843431 5578.95123867084
1.48974991 5578.90507911653
1.49105668 5578.87236896487
1.49235487 5578.8419873665
1.49364436 5578.84899310012
1.49492526 5578.85191382861
1.49619782 5578.87353324152
1.49746203 5578.76253552221
1.49871802 5578.73974179578
1.49996179 5579.27635288767
1.50120556 5579.81296397955
1.50243723 5581.16894479867
1.50366104 5582.65520415985
1.50487697 5584.17242725773
1.50608516 5585.6528551988
1.50728571 5586.96618936729
1.50847876 5588.06628024575
1.50966418 5588.9642286098
1.5108422 5589.66645805473
1.51201296 5590.18233297805
1.51317632 5590.5346169956
1.51433265 5590.75136315244
1.51548183 5590.85885800494
1.51662397 5590.88339814633
1.5177592 5590.84659295267
1.51888752 5590.76538465654
1.52000904 5590.65555121388
1.52112389 5590.52760122511
1.52223206 5590.39206336441
1.52333367 5590.25594336538
1.52442884 5590.12390837148
1.52551758 5590.00063556304
1.5266 5589.88846353021
1.52767622 5589.78973086317
1.52874613 5589.70326324839
1.52981007 5589.62089067561
1.53086782 5589.57648757314
1.53191972 5589.53501523602
1.53296566 5589.51047509462
1.53400576 5589.38778442451
1.53504014 5589.33521131177
1.536066055 5589.67727277962
1.53709197 5590.01933424746
1.53810954 5591.07034484313
1.53912163 5592.29254425338
1.54012823 5593.61697919749
1.54112959 5594.98172220207
1.5421257 5596.26467477219
1.54311657 5597.41675662506
1.54410231 5598.4368135209
1.54508305 5599.31898392901
1.54605865 5600.05627215263
1.5470295 5600.65159892025
1.54799533 5601.11371638046
1.54895651 5601.45665607422
1.54991281 5601.69560378229
1.55086458 5601.8492581891
1.5518117 5601.93279503853
1.55275428 5601.96083804674
1.55369246 5601.94565226599
1.55462611 5601.89716415838
1.55555546 5601.82530018603
1.55648065 5601.73708615628
1.55740154 5601.63835348924
1.55831826 5601.53610791851
1.5592308 5601.43387238466
1.56013954 5601.33338326578
1.5610441 5601.22939128009
1.56194496 5601.15695520628
1.56284177 5601.08801196241
1.56373501 5601.02958735584
1.56462443 5600.88528730967
1.56551015 5600.79999400841
1.56639057 5601.02316376054
1.56727099 5601.24633351267
1.56814611 5602.10105308777
1.56901789 5603.12519498874
1.56988633 5604.27670474015
1.57075143 5605.51115916581
1.57161331 5606.71699848179
1.57247198 5607.84513236846
1.57332754 5608.89089368235
1.57418001 5609.84434592448
1.57502961 5610.69321400573
1.57587612 5611.43167654287
1.57671976 5612.05971346215
1.57756066 5612.57909125228
1.5783987 5612.99856206186
1.57923412 5613.32630593801
1.5800668 5613.57519014505
1.58089697 5613.75629538488
1.58172452 5613.88190678348
1.58254969 5613.9619407661
1.58337235 5614.00516955505
1.58419263 5614.01978323435
1.58501053 5614.01218532554
1.58582628 5613.9899837743
1.58663976 5613.95726358577
1.58745122 5613.9169555253
1.58826041 5613.86554668921
1.5890677 5613.83925009598
1.58987296 5613.8158842681
1.59067631 5613.79485703037
1.59147775 5613.67684354058
1.59227741 5613.60790029671
1.59307444 5613.84304905038
1.59387147 5614.07819780405
1.594666 5614.91071582791
1.59545887 5615.88169244096
1.5962503 5616.98120118109
1.59704018 5618.18119904011
1.59782863 5619.38060472394
1.59861577 5620.53152230016
1.59940147 5621.62694603516
1.60018599 5622.65575507959
1.6009692 5623.6051223166
1.60175133 5624.46568334866
1.60253227 5625.23393530897
1.60331213 5625.90520101721
1.60409105 5626.48474982888
1.60486901 5626.96381955855
1.60564613 5627.333627947
1.60642231 5627.68883269304
1.60719776 5628.04871461939
1.60797238 5628.20821048317
1.60874641 5628.24617995348
1.60951972 5628.71414890752
1.61029255 5630.1197821109
1.61106479 5629.07577724885
1.61183655 5621.66023832515
1.61260796 5613.33040098
1.61337888 5576.79604215472
1.61414957 5323.22006118074
1.61492002 4469.54525375388
1.61569011 4260.33952458281
1.6164602 5905.03390281777
1.61723018 7674.4495801225
1.617939175 14701.9316245996
1.61864817 21729.4136690766
1.61929619 25153.8017079349
1.61994433 27502.044626429
1.62059247 28862.1335354787
1.62124062 29581.1129066115
1.62188876 29915.8140383065
1.6225369 30059.6333185084
1.62318504 30204.3242002968
1.62383318 30396.9400210446
1.6244812 30703.1241032746
1.62512934 31156.878042409
1.62577748 31769.5873600004
1.62642562 32505.4110038932
1.62707376 33313.430639721
1.62772191 34158.9783244186
1.62837005 35025.8688059557
1.62901807 35907.671061756
1.62966621 36801.4801212165
1.63031435 37705.3964067663
1.63096249 38617.7931428972
1.63161063 39537.2263254608
1.63225877 40462.368478342
1.63290691 41391.9787435937
1.63355505 42324.7952862152
1.63420308 43259.5467361817
1.63485122 44194.9244866894
1.63549936 45129.8162520657
1.6361475 46062.5906398431
1.63679564 46991.943961283
1.63744378 47914.0013832615
1.63809192 48833.5070320095
1.63874 49748.2500365059
1.63938808 50662.9930410023
1.64003623 51560.4804117181
1.64068437 52446.4235780036
1.64133251 53318.5697649154
1.64198065 54172.9790000586
1.64262879 55006.0289778994
1.64327693 55814.6958913217
1.64392495 56596.6614246365
1.64457309 57350.4300845642
1.64522123 58074.9969799161
1.64586937 58768.9084711509
1.64651752 59429.7997718822
1.64716566 60054.913252724
1.6478138 60642.3421095606
1.64846182 61191.9319753677
1.64910996 61705.1364896867
1.6497581 62184.1148838543
1.65040624 62630.9610491992
1.65105438 63047.4369578368
1.65170252 63435.1784184562
1.65235066 63795.9476039103
1.65299881 64131.6232150851
1.65364683 64444.0887705634
1.65429497 64735.0269512062
1.65494311 65005.8445243829
1.65559125 65257.6958302416
1.65623939 65491.6560180447
1.65688753 65708.5941801617
1.65753567 65910.5529195275
1.65818369 66095.041085592
1.65883183 66266.9427185211
1.659479975 66429.2046928402
1.66012812 66591.4666671593
1.66077626 66740.3967203671
1.6614244 66881.3251819492
1.66207254 67014.9953823238
1.66272068 67141.8698203518
1.6633687 67262.6169514187
1.66401684 67378.4098846149
1.66466498 67490.5618437035
1.66531312 67599.8535966187
1.66596127 67706.0605182625
1.66660941 67807.8180964784
1.66725755 67902.9108934706
1.66790557 67988.955153173
1.66855371 68064.3012160189
1.66920185 68128.8881582219
1.66984999 68184.5715958725
1.67049813 68234.7259238737
1.67114627 68283.3519380382
1.67179441 68333.9643486788
1.67244256 68388.5493515342
1.67309058 68446.7753284971
1.67373872 68505.945373231
1.67438686 68561.9139582915
1.675035 68611.0072890137
1.67568314 68652.216057987
1.67633128 68687.9050515979
1.67697942 68722.1872778393
1.67762744 68757.8808884093
1.67827559 68795.6076672585
1.67892373 68832.0491248368
1.67957187 68866.1630328078
1.68022001 68899.7464923237
1.68086815 68933.3299518395
1.68151629 68965.7192248427
1.68216443 68997.1598131159
1.68281245 69027.4178576429
1.68346059 69056.4746898499
1.68410873 69084.5501171383
1.68475688 69111.7702025659
1.68540502 69137.7003497635
1.68605316 69161.3076646815
1.6867013 69181.5076637707
1.68734932 69197.8472828255
1.68799746 69210.7936376661
1.6886456 69221.2908964321
1.68929374 69230.0542863122
1.68994188 69237.2098703638
1.69059002 69242.5799960297
1.69123816 69246.4451937606
1.69188631 69249.9599040733
1.69253433 69254.8579958537
1.69318247 69262.4528936023
1.69383061 69272.6137165648
1.69447875 69283.4661800769
1.69512689 69291.9865773912
1.69577503 69295.2861976302
1.69642317 69291.8696478831
1.69707119 69282.2744024125
1.69771934 69268.9214540635
1.69836748 69254.9327705177
1.69901562 69243.425903235
1.69966376 69235.5459584453
1.7003119 69231.8162584276
1.70096004 69234.7256954368
1.70160818 69237.635132446
1.7022562 69244.6738873583
1.70290434 69252.2593504512
1.70355248 69259.2092790848
1.70420063 69264.9860986277
1.70484877 69269.4121565227
1.70549691 69272.5155559992
1.70614505 69274.4645149589
1.70679307 69275.455354533
1.70744121 69275.5255122379
1.70808935 69274.4271778113
1.70873749 69271.6555971792
1.70938563 69266.7013993086
1.71003377 69259.4383204045
1.71068192 69250.352445967
1.71133006 69240.5281591766
1.71197808 69231.2601155913
1.71262622 69223.44551081
1.71327436 69217.1873230946
1.7139225 69211.7097025762
1.71457064 69205.8347224677
1.71521878 69198.6370839406
1.71586692 69190.0747325196
1.71651495 69180.9842411229
1.71716309 69172.8144315955
1.71781123 69166.0935442817
1.71845937 69161.1861182143
1.71910751 69161.1066262225
1.71975565 69210.1159483626
1.72040379 69607.3171567394
1.72105193 73572.68824666
1.72176659 50406.5379745069
1.72248125 27240.3877023538
1.72326255 17416.7281158889
1.72404373 13963.3814053892
1.72482502 12452.3925071185
1.7256062 11692.1191540061
1.7263875 11301.7298673327
1.7271688 11082.1393625712
1.72794998 10941.3124740896
1.72873127 10841.0738754234
1.72951245 10763.9880219395
1.73029375 10697.8435586151
1.73107505 10635.7757698228
1.73185623 10574.6274584757
1.73263752 10513.1263512308
1.7334187 10450.9253732049
1.7342 10388.1436620169
1.7349813 10325.1142409354
1.73576248 10262.2144961839
1.73654377 10199.7832724141
1.73732495 10138.0800226548
1.73810625 10077.2858119983
1.73888755 10017.5151711413
1.73966873 9958.83584894047
1.74045002 9901.28057562115
1.7412312 9844.86687555427
1.7420125 9789.58656869271
1.7427938 9735.43088281413
1.74357498 9682.35951989494
1.74435627 9630.38882999253
1.74513745 9579.45163635174
