x Norm_heat_flux
0.0180187915 270972.719062052
0.0180262625 271625.029142051
0.0180387404 269663.238047053
0.0180562008 266199.479893005
0.0180786084 261700.760094661
0.0181059223 256517.332211239
0.0181380939 250692.829517462
0.0181750711 244156.397749863
0.0182168018 237048.343284966
0.0182632357 229325.425289575
0.0183143206 220910.414081892
0.01837001 211988.298165834
0.0184302628 202570.573769603
0.0184950344 192534.377588959
0.0185642689 182880.590080417
0.01863857075 172312.012845759
0.0187128726 161743.435611101
0.0187919755 151819.755727841
0.0188749339 141502.627621755
0.0189615451 131179.171270617
0.0190516002 121054.584411353
0.0191448946 111230.709132602
0.0192412194 101741.186003658
0.0193403661 92601.5891316807
0.0194421224 83891.3912376485
0.0195462685 75680.7923819962
0.0196525902 67965.8152551813
0.0197608657 60750.3344895902
0.0198708791 54045.2398858828
0.0199824255 47886.6083626044
0.0200953241 42128.3656564988
0.0202220436 37650.2632905688
0.0203487631 33172.1609246388
0.0205137152 31483.1313433428
0.0207085144 30209.8252067168
0.0209385343 28828.9590783195
0.0212101042 27509.0810728616
0.0215306729 26306.9168563303
0.0219090097 25122.6837045879
0.0223554168 23904.673080678
0.0228819996 22616.1023738909
0.0235029534 21274.3510227698
0.0242349096 19993.679029715
0.0250973199 18836.3236058447
0.0261128936 17756.0773209912
0.0273080822 16712.5926697941
0.0287136119 15759.3692682411
0.0305085471 15010.7125857434
0.0323034823 14262.0559032457
0.03457601 13641.8579783341
0.0372364931 13153.7938100976
0.0403460413 12818.0703230641
0.0439734645 12584.8789593228
0.0481955446 12382.426004594
0.0530969501 12195.0483247026
0.0587697774 12020.1893287213
0.0653124675 11849.9854319548
0.0728279725 11658.7109381993
0.0814209655 11409.8636668274
0.0911939517 11087.1122290157
0.102242149 10694.587096907
0.11464712 10249.9866806981
0.128469378 9780.47327353277
0.144461401 9308.06066696322
0.160453424 8835.64806039367
0.178558066 8380.04616329876
0.197952598 7949.64645946473
0.218482539 7554.57178231005
0.239941671 7201.0884895603
0.262078047 6887.13895308977
0.28460446 6608.21939953724
0.307212591 6362.11095849824
0.329589576 6145.99183489186
0.351435304 5955.87237382838
0.372477829 5788.57847613561
0.392486155 5641.53373810977
0.411278367 5513.44176781494
0.428725481 5401.43928779623
0.444750726 5317.82359877413
0.4588992895 5230.47677446231
0.473047853 5143.12995015048
0.486770242 5074.3038566018
0.500492632 5006.09118629311
0.514214993 4940.81249313501
0.527937412 4878.61090286015
0.541659772 4819.28981330508
0.555382192 4762.46102853979
0.569104552 4707.58996491966
0.582826912 4654.23378580725
0.596549332 4602.27215919633
0.610271692 4551.91655185135
0.623994112 4503.49238913204
0.637716472 4457.18047517219
0.651438892 4412.88676452195
0.665161252 4370.28729720428
0.678883642 4329.50549156219
0.692606032 4288.7236859201
0.706328392 4249.31933497547
0.720050812 4210.787519046
0.733773172 4173.21062074134
0.747495592 4136.69816236125
0.761217952 4101.32903368546
0.774940372 4067.12572733434
0.788662732 4034.05317449234
0.802385092 4002.03339873471
0.816107512 3970.96502769822
0.829829872 3940.74085759952
0.843552291 3911.26127252723
0.857274652 3882.44420101458
0.870997071 3854.2256680672
0.884719431 3826.55980519994
0.898441821 3799.67914154401
0.912164211 3772.79847788808
0.925886571 3746.69950053981
0.939608991 3721.1304095821
0.953331351 3696.0926804345
0.967053771 3671.58892268258
0.980776131 3647.61885529407
0.994498551 3624.17662677511
1.00822091 3601.25232070048
1.02194333 3578.83014907737
1.03566563 3556.89405291754
1.04938805 3535.41860883524
1.06311047 3514.40938729201
1.07683289 3493.78895385397
1.09055519 3473.48167068651
