x Norm_heat_flux
1.22342205 4022.98157604891
1.23662806 3930.27947059843
1.24941611 3850.94467625457
1.26180029 3783.10328975388
1.27379405 3725.03652762239
1.28541064 3675.22716676224
1.29666269 3632.35341192551
1.30756259 3595.39928118461
1.31812239 3563.30005358269
1.32819474 3537.02873318005
1.33826709 3510.75741277741
1.34787416 3489.79666930492
1.35718524 3471.50465868172
1.36621046 3455.46424868839
1.37495971 3441.38097770191
1.38344264 3429.00422513712
1.39166856 3418.11636159284
1.3996464 3408.52868392042
1.40738499 3400.07848445846
1.41489279 3392.6261403411
1.42217791 3386.04721448325
1.42924857 3380.24412845766
1.43611228 3375.09712235956
1.44277668 3370.61322199629
1.44924903 3366.58850832788
1.455447435 3362.93317648106
1.46164584 3359.27784463423
1.46758378 3356.56967693196
1.47335696 3354.27689503413
1.47897172 3352.25810958619
1.48443401 3350.47710756969
1.48974991 3348.91519030018
1.49492526 3347.55336802409
1.49996579 3346.37295209385
1.50487697 3345.3558159265
1.50966418 3344.4870748473
1.51433265 3343.75007769284
1.51888752 3343.13898300615
1.52333367 3342.6125994824
1.52767622 3342.2495057584
1.53191972 3341.96294315021
1.536023975 3341.46445710008
1.54012823 3340.96597104995
1.54410231 3340.81699382347
1.54799533 3340.84999504429
1.5518117 3340.94025659504
1.55555546 3341.06441264784
1.5592308 3341.22215205978
1.56284177 3341.41435807522
1.5663923 3341.64015748668
1.56988633 3341.89809494834
1.57332754 3342.1864039715
1.57671976 3342.50247497058
1.5800668 3342.84804432367
1.58337235 3343.20587872902
1.58663976 3343.61716949146
1.58987296 3344.06059830411
1.59306163 3344.69506383712
1.5962503 3345.32952937013
1.59940147 3341.52302724123
1.60253227 3295.5087766652
1.60564613 3020.19096310469
1.60874641 2772.42332747495
1.61183655 3853.50122703417
1.61492002 4869.75701054456
1.61800003 9084.17693221324
1.62059247 12100.5642637332
1.62318504 14126.3631736716
1.62577748 16384.11821005
1.62837005 18260.7439738461
1.63096249 19710.4245730994
1.63355505 20861.0953427481
1.6361475 21892.0449499408
1.638740005 23018.2554716588
1.64133251 24144.4659933768
1.64392495 25572.8832877823
1.64651752 27151.2213746011
1.64910996 28761.7080503369
1.65170252 30372.3185810195
1.65429497 31974.8808486419
1.65688753 33536.1665984343
1.65947998 35052.5841373093
1.66207254 36504.64839226
1.66466498 37877.4592317898
1.66725755 39159.0449812752
1.66984999 40345.1267233009
1.67244256 41429.9719009102
1.675035 42410.9190379093
1.67762744 43290.8003376106
1.680219945 44026.544539696
1.68281245 44762.2887417815
1.68540502 45363.2715854261
1.68799746 45885.5057677237
1.69059002 46336.7218848735
1.69318247 46723.5660495253
1.69577503 47057.0309402322
1.69836748 47346.1183224808
1.70096004 47592.2676838292
1.70355248 47800.5687198612
1.70614505 47984.3371421468
1.70873749 48153.1353755993
1.71133006 48305.0145616279
1.7139225 48430.4961835325
1.71651495 48673.0794458059
1.71910751 50876.2248890033
1.721966265 33165.642129655
1.72482502 15455.0593703068
1.72794998 9732.85563335011
1.73107505 8525.47318910785
1.7342 8108.84828317003
1.73732495 7921.12120987892
1.74045002 7751.67621071203
1.74357498 7579.47310038946
1.74670005 7409.19966820385
1.749825 7243.07364035677
1.75294995 7083.81222776824
1.75607502 6933.15232042145
1.75919998 6793.83743586654
1.76232505 6662.52114191382
1.76545 6549.83452892255
