x Norm_heat_flux
0.0180187915 268856.655289197
0.0180262625 268753.392983784
0.0180387404 266405.808784913
0.0180562008 262593.471221169
0.01807860935 257835.067044348
0.0181059232 252278.988833395
0.0181380948 245900.194101687
0.01817507205 238865.453434675
0.0182168037 231208.258354167
0.0182632357 222913.540510765
0.0183143206 214123.729580344
0.0183700118 204788.693918224
0.0184302628 195017.884060567
0.01849503535 184801.457353114
0.01856426985 174887.873053178
0.018638571225 164125.520789743
0.0187128726 153363.168526308
0.0187919755 143618.485638823
0.0188749339 133632.284601459
0.0189615451 123577.402282474
0.0190516002 113621.684215841
0.0191448946 103947.738662316
0.0192412194 94682.3002463597
0.0193403661 85862.0815213464
0.0194421224 77518.2355192909
0.0195462685 69682.1023092369
0.0196525902 62343.4837812585
0.0197608657 55527.0246609137
0.0198708791 49236.6579951588
0.0199824255 43533.9350755769
0.0200953241 38105.0957915005
0.0202220436 34038.0395644562
0.0203487631 29970.9833374119
0.0205137152 28153.9692907104
0.0207085144 27003.7588619963
0.0209385343 25797.8557115291
0.0212101042 24601.2755063133
0.0215306729 23454.6066365328
0.0219090097 22335.4897713931
0.0223554168 21204.4955280015
0.0228819996 20010.9801806903
0.0235029534 18763.3401714585
0.0242349096 17542.0012218681
0.0250973199 16382.6640686653
0.0261128936 15254.8007257675
0.0273080822 14156.9769749723
0.0287136119 13165.5804550659
0.0305085471 12403.1574056408
0.0323034823 11640.7343562157
0.03457601 11010.185911543
0.0372364931 10423.9249446258
0.0403460413 9924.76430156939
0.0439734645 9542.69351559913
0.0481955446 9241.4464380854
0.0530969501 8991.91299625677
0.0587697774 8770.87851745758
0.0653124675 8574.72315518656
0.0728279725 8398.78977274488
0.0814209655 8226.78092097718
0.0911939517 8046.03062995901
0.102242149 7843.81103240309
0.11464712 7609.96163154511
0.128469378 7348.45308248433
0.144461401 7067.92107854291
0.160453424 6787.38907460149
0.178558066 6505.61180401874
0.197952598 6231.59505455603
0.218482539 5970.47092254456
0.239941671 5726.23112043192
0.262078047 5499.08245787599
0.28460446 5288.17751712287
0.307212591 5094.30529633832
0.329589576 4918.69514118234
0.351435304 4761.75718315917
0.372477829 4623.14131625154
0.392486155 4501.50777921844
0.411278367 4395.77765897216
0.428725481 4303.51898233434
0.444750726 4234.4469253071
0.4588992895 4162.62150707179
0.473047853 4090.79608883647
0.486770242 4033.42499203848
0.500492632 3976.59809922274
0.514214993 3922.27489300469
0.527937412 3870.49071821377
0.541659772 3821.02502973872
0.555382192 3773.70547950675
0.569104552 3728.39332287793
0.582826912 3684.92541056865
0.596549332 3643.10178810166
0.610271692 3602.73098717129
0.623994112 3563.68038060844
0.637716472 3525.89330527682
0.651438892 3489.35572963545
0.665161252 3454.0518907837
0.678883642 3420.49472786109
0.692606032 3386.93756493849
0.706328392 3354.97211874544
0.720050812 3323.97063841338
0.733773172 3293.87485490719
0.747495592 3264.65116479399
0.761217952 3236.27736652254
0.774940372 3208.73186075367
0.788662732 3181.98629333628
0.802385092 3156.00343250981
0.816107512 3130.74149981271
0.829829872 3106.1565387831
0.843552291 3082.2077947199
0.857274652 3058.85992279369
0.870997071 3036.08269195913
0.884719431 3013.85170760939
0.898441821 2992.40044234126
0.912164211 2970.94917707312
0.925886571 2950.24885518703
0.939608991 2930.03548197171
0.953331351 2910.2903687796
0.967053771 2890.99816924006
0.980776131 2872.14296488101
0.994498551 2853.70884224879
1.00822091 2835.68017895892
1.02194333 2818.0404493088
1.03566563 2800.77623400639
1.04938805 2783.86766507219
1.06311047 2767.32058396317
1.07683289 2751.06444655507
1.09055519 2735.05542686531
