x Norm_heat_flux
0.816107512 16084.5557505127
0.829829872 16040.0017939213
0.843552291 15995.5669749488
0.857274652 15952.0330652163
0.870997071 15909.1218427526
0.884719431 15868.1176251419
0.898441821 15830.9529108809
0.912164211 15793.7881966199
0.925886571 15757.347843097
0.939608991 15721.599330861
0.953331351 15686.8403534064
0.967053771 15653.1762978433
0.980776131 15620.5112117172
0.994498551 15588.6664387839
1.00822091 15557.4128373549
1.02194333 15526.6255487969
1.03566563 15496.0239422903
1.04938805 15465.7366904785
1.06311047 15435.4424128593
1.07683289 15405.2438869574
1.09055519 15372.7856606735
1.10427761 15400.1355227997
1.119421065 11871.4085739198
1.13456452 8342.68162503978
1.15059936 7363.17578223487
1.16612196 6944.63580180252
1.18114924 6632.78887869851
1.1956979 6392.77681099461
1.20978367 6206.88477821541
1.22342205 6063.74030673602
1.23662806 5953.05992307125
1.24941611 5866.37647548969
1.26180029 5797.43062203624
1.27379405 5741.89383305883
1.28541064 5696.69020006144
1.29666269 5659.75272048397
1.30756259 5629.42514053791
1.31812239 5604.16861771246
1.32819474 5585.50913227253
1.33826709 5566.8496468326
1.34787416 5553.83200012107
1.35718524 5543.05893826894
1.36621046 5533.98712548298
1.37495971 5526.32387666575
1.38344264 5519.86296429771
1.39166856 5514.44078743619
1.3996464 5509.91948970407
1.40738499 5506.18280402653
1.41489279 5503.11797623242
1.42217791 5500.65138589754
1.42924857 5498.67671248292
1.43611228 5497.14605001927
1.44277668 5496.06932496869
1.44924903 5495.09016830851
1.455447435 5494.50652947327
1.46164584 5493.92289063802
1.46758378 5494.65200885138
1.47335696 5495.69075439478
1.47897172 5496.79084527324
1.48443401 5497.88859756154
1.48974991 5498.96648688876
1.49492526 5500.02334897826
1.49996579 5501.0638509735
1.50487697 5502.09909365009
1.50966418 5503.13257987485
1.51433265 5504.17834118873
1.51888752 5505.2334468264
1.52333367 5506.2862138739
1.52767622 5507.44239076877
1.53191972 5508.48873422098
1.536023975 5509.3092732433
1.54012823 5510.12981226562
1.54410231 5511.6750783717
1.54799533 5513.45754577088
1.5518117 5515.26629972643
1.55555546 5517.04467208361
1.5592308 5518.76987915286
1.56284177 5520.43083019544
1.5663923 5522.02049940399
1.56988633 5523.54006109203
1.57332754 5524.98893312122
1.57671976 5526.37529553871
1.5800668 5527.6985561693
1.58337235 5528.95755073635
1.58663976 5530.21129602162
1.58987296 5531.37389651179
1.59306163 5532.40650952905
1.5962503 5533.43912254632
1.59940147 5535.12694228359
1.60253227 5535.95479316399
1.60564613 5501.51954483841
1.60874641 5177.7369593921
1.61183655 4843.41061437192
1.61492002 6669.70999818171
1.61800003 19961.8763112571
1.62059247 25677.7792941428
1.62318504 29074.4587532251
1.62577748 32316.8099302043
1.62837005 34832.4023606748
1.63096249 37477.7762071499
1.63355505 40710.2050371419
1.6361475 44337.3533596162
1.638740005 47832.1938861304
1.64133251 51327.0344126446
1.64392495 54375.0218483753
1.64651752 57044.7648080228
1.64910996 59304.0611057971
1.65170252 61176.4897526493
1.65429497 62699.8338342562
1.65688753 63929.0147892765
1.65947998 64896.7771958283
1.66207254 65643.4043233191
1.66466498 66212.656713953
1.66725755 66648.6504157858
1.66984999 66995.0336584725
1.67244256 67258.3030053353
1.675035 67429.3307281983
1.67762744 67554.6768523897
1.680219945 67697.2855859847
1.68281245 67839.8943195797
1.68540502 67930.6918390623
1.68799746 67961.8566142126
1.69059002 67977.2193449392
1.69318247 68006.1172935314
1.69577503 68037.0764132635
1.69836748 68049.6161745958
1.70096004 68044.8910180449
1.70355248 68033.9730137871
1.70614505 68017.4325570107
1.70873749 67994.4141051175
1.71133006 67986.1228494916
1.7139225 67971.9659480441
1.71651495 68139.362131455
1.71910751 70871.9207269032
1.721966265 45177.085080987
1.72482502 19482.2494350708
1.72794998 11782.5357743615
1.73107505 10252.5269115309
1.7342 9762.17017217081
1.73732495 9527.93371958576
1.74045002 9310.71216651076
1.74357498 9102.65414311826
1.74670005 8910.3204687569
1.749825 8732.61047040987
1.75294995 8569.9044851398
1.75607502 8423.05370958123
1.75919998 8293.80731884337
1.76232505 8178.17389154778
1.76545 8083.21668260062
