# X (m), P (Pa)
3.8058166e-01 9.6732229e+04
3.7233449e-01 9.6633112e+04
3.6432460e-01 9.6347859e+04
3.5654516e-01 9.5983871e+04
3.4898949e-01 9.5618800e+04
3.4165114e-01 9.5239141e+04
3.3452383e-01 9.4848327e+04
3.2760146e-01 9.4446044e+04
3.2087810e-01 9.4032994e+04
3.1434801e-01 9.3609947e+04
3.0800560e-01 9.3177982e+04
3.0184543e-01 9.2738470e+04
2.9586225e-01 9.2293035e+04
2.9005092e-01 9.1843418e+04
2.8440649e-01 9.1391406e+04
2.7892411e-01 9.0938835e+04
2.7359910e-01 9.0487508e+04
2.6842690e-01 9.0039163e+04
2.6340309e-01 8.9595357e+04
2.5852336e-01 8.9157494e+04
2.5378355e-01 8.8726837e+04
2.4917960e-01 8.8304412e+04
2.4470756e-01 8.7891070e+04
2.4036361e-01 8.7487484e+04
2.3614404e-01 8.7094129e+04
2.3204524e-01 8.6711320e+04
2.2806369e-01 8.6339250e+04
2.2419599e-01 8.5978014e+04
2.2043884e-01 8.5627603e+04
2.1678901e-01 8.5287919e+04
2.1324338e-01 8.4958808e+04
2.0979893e-01 8.4640100e+04
2.0645270e-01 8.4331602e+04
2.0320183e-01 8.4033111e+04
2.0004354e-01 8.3744429e+04
1.9697512e-01 8.3465364e+04
1.9399396e-01 8.3195718e+04
1.9109749e-01 8.2935351e+04
1.8828325e-01 8.2684206e+04
1.8554883e-01 8.2442263e+04
1.8289187e-01 8.2209434e+04
1.8031012e-01 8.1985628e+04
1.7780136e-01 8.1770820e+04
1.7536345e-01 8.1564975e+04
1.7299430e-01 8.1368086e+04
1.7069188e-01 8.1180194e+04
1.6845422e-01 8.1001362e+04
1.6627941e-01 8.0831582e+04
1.6416559e-01 8.0670818e+04
1.6211095e-01 8.0519047e+04
1.6011373e-01 8.0376206e+04
1.5817222e-01 8.0242180e+04
1.5628476e-01 8.0116812e+04
1.5444974e-01 7.9999883e+04
1.5266558e-01 7.9891096e+04
1.5093077e-01 7.9790073e+04
1.4924380e-01 7.9696349e+04
1.4760325e-01 7.9609363e+04
1.4600771e-01 7.9528444e+04
1.4445581e-01 7.9452804e+04
1.4294623e-01 7.9381549e+04
1.4147767e-01 7.9313650e+04
1.4004887e-01 7.9247926e+04
1.3865862e-01 7.9183054e+04
1.3730573e-01 7.9117580e+04
1.3598903e-01 7.9049919e+04
1.3470741e-01 7.8978357e+04
1.3345975e-01 7.8901065e+04
1.3224501e-01 7.8816120e+04
1.3106213e-01 7.8721500e+04
1.2991010e-01 7.8615115e+04
1.2878795e-01 7.8494851e+04
1.2769471e-01 7.8358591e+04
1.2662944e-01 7.8204264e+04
1.2559123e-01 7.8029878e+04
1.2457919e-01 7.7833611e+04
1.2359247e-01 7.7613885e+04
1.2263021e-01 7.7369300e+04
1.2169159e-01 7.7098620e+04
1.2077580e-01 7.6800701e+04
1.1988207e-01 7.6474473e+04
1.1900963e-01 7.6119722e+04
1.1815774e-01 7.5736486e+04
1.1732565e-01 7.5324864e+04
1.1651267e-01 7.4885756e+04
1.1571810e-01 7.4420511e+04
1.1494125e-01 7.3930933e+04
1.1418147e-01 7.3419274e+04
1.1343809e-01 7.2887949e+04
1.1271050e-01 7.2339548e+04
1.1199805e-01 7.1776908e+04
1.1130015e-01 7.1202970e+04
1.1061620e-01 7.0620601e+04
