# X (m), P (Pa)
3.8058166e-01 9.7203088e+04
3.7848717e-01 9.7141126e+04
3.7640794e-01 9.7048883e+04
3.7434384e-01 9.6981064e+04
3.7229478e-01 9.6907505e+04
3.7026064e-01 9.6834876e+04
3.6824132e-01 9.6761405e+04
3.6623670e-01 9.6687237e+04
3.6424667e-01 9.6612126e+04
3.6227114e-01 9.6535960e+04
3.6030999e-01 9.6458645e+04
3.5836312e-01 9.6380124e+04
3.5643042e-01 9.6300362e+04
3.5451180e-01 9.6219338e+04
3.5260715e-01 9.6137045e+04
3.5071636e-01 9.6053478e+04
3.4883934e-01 9.5968630e+04
3.4697598e-01 9.5882494e+04
3.4512618e-01 9.5795068e+04
3.4328985e-01 9.5706364e+04
3.4146689e-01 9.5616397e+04
3.3965720e-01 9.5525182e+04
3.3786068e-01 9.5432726e+04
3.3607723e-01 9.5339020e+04
3.3430676e-01 9.5244048e+04
3.3254918e-01 9.5147799e+04
3.3080439e-01 9.5050268e+04
3.2907230e-01 9.4951450e+04
3.2735281e-01 9.4851342e+04
3.2564584e-01 9.4749937e+04
3.2395128e-01 9.4647227e+04
3.2226905e-01 9.4543199e+04
3.2059907e-01 9.4437837e+04
3.1894123e-01 9.4331116e+04
3.1729546e-01 9.4223019e+04
3.1566165e-01 9.4113547e+04
3.1403974e-01 9.4002713e+04
3.1242962e-01 9.3890537e+04
3.1083122e-01 9.3777043e+04
3.0924444e-01 9.3662259e+04
3.0766920e-01 9.3546220e+04
3.0610542e-01 9.3428970e+04
3.0455301e-01 9.3310555e+04
3.0301189e-01 9.3191024e+04
3.0148197e-01 9.3070426e+04
2.9996318e-01 9.2948809e+04
2.9845544e-01 9.2826224e+04
2.9695866e-01 9.2702716e+04
2.9547275e-01 9.2578338e+04
2.9399766e-01 9.2453142e+04
2.9253328e-01 9.2327186e+04
2.9107956e-01 9.2200528e+04
2.8963640e-01 9.2073229e+04
2.8820373e-01 9.1945352e+04
2.8678148e-01 9.1816959e+04
2.8536957e-01 9.1688115e+04
2.8396793e-01 9.1558884e+04
2.8257648e-01 9.1429330e+04
2.8119515e-01 9.1299518e+04
2.7982387e-01 9.1169513e+04
2.7846256e-01 9.1039376e+04
2.7711116e-01 9.0909172e+04
2.7576959e-01 9.0778962e+04
2.7443778e-01 9.0648806e+04
2.7311566e-01 9.0518763e+04
2.7180317e-01 9.0388892e+04
2.7050024e-01 9.0259247e+04
2.6920680e-01 9.0129883e+04
2.6792278e-01 9.0000851e+04
2.6664811e-01 8.9872202e+04
2.6538274e-01 8.9743984e+04
2.6412659e-01 8.9616242e+04
2.6287961e-01 8.9489021e+04
2.6164171e-01 8.9362361e+04
2.6041286e-01 8.9236303e+04
2.5919297e-01 8.9110884e+04
2.5798199e-01 8.8986139e+04
2.5677985e-01 8.8862099e+04
2.5558650e-01 8.8738795e+04
2.5440187e-01 8.8616252e+04
2.5322590e-01 8.8494498e+04
2.5205853e-01 8.8373556e+04
2.5089970e-01 8.8253448e+04
2.4974935e-01 8.8134193e+04
2.4860742e-01 8.8015810e+04
2.4747385e-01 8.7898314e+04
2.4634858e-01 8.7781721e+04
2.4523156e-01 8.7666041e+04
2.4412272e-01 8.7551287e+04
2.4302202e-01 8.7437468e+04
2.4192938e-01 8.7324590e+04
2.4084476e-01 8.7212661e+04
2.3976809e-01 8.7101685e+04
2.3869933e-01 8.6991665e+04
2.3763841e-01 8.6882603e+04
2.3658527e-01 8.6774502e+04
2.3553987e-01 8.6667363e+04
2.3450215e-01 8.6561190e+04
2.3347204e-01 8.6455984e+04
2.3244950e-01 8.6351742e+04
2.3143448e-01 8.6248444e+04
2.3042692e-01 8.6146052e+04
2.2942676e-01 8.6044545e+04
2.2843395e-01 8.5943933e+04
2.2744844e-01 8.5844232e+04
2.2647017e-01 8.5745444e+04
2.2549909e-01 8.5647565e+04
2.2453514e-01 8.5550586e+04
2.2357827e-01 8.5454495e+04
2.2262843e-01 8.5359274e+04
2.2168556e-01 8.5264899e+04
2.2074963e-01 8.5171339e+04
2.1982057e-01 8.5078568e+04
2.1889833e-01 8.4986583e+04
2.1798286e-01 8.4895394e+04
2.1707411e-01 8.4805000e+04
2.1617203e-01 8.4715386e+04
2.1527657e-01 8.4626532e+04
2.1438768e-01 8.4538424e+04
2.1350530e-01 8.4451049e+04
2.1262940e-01 8.4364392e+04
2.1175991e-01 8.4278440e+04
2.1089679e-01 8.4193182e+04
2.1004000e-01 8.4108603e+04
2.0918948e-01 8.4024693e+04
2.0834518e-01 8.3941438e+04
2.0750707e-01 8.3858826e+04
2.0667509e-01 8.3776845e+04
2.0584919e-01 8.3695484e+04
2.0502933e-01 8.3614730e+04
2.0421546e-01 8.3534573e+04
2.0340754e-01 8.3455000e+04
2.0260552e-01 8.3376001e+04
2.0180936e-01 8.3297566e+04
2.0101901e-01 8.3219682e+04
2.0023442e-01 8.3142339e+04
1.9945556e-01 8.3065528e+04
1.9868237e-01 8.2989238e+04
1.9791482e-01 8.2913459e+04
1.9715286e-01 8.2838181e+04
1.9639644e-01 8.2763395e+04
1.9564554e-01 8.2689092e+04
1.9490009e-01 8.2615262e+04
1.9416007e-01 8.2541897e+04
1.9342543e-01 8.2468988e+04
1.9269613e-01 8.2396528e+04
1.9197212e-01 8.2324510e+04
1.9125337e-01 8.2252927e+04
1.9053984e-01 8.2181774e+04
1.8983148e-01 8.2111040e+04
1.8912826e-01 8.2040712e+04
1.8843014e-01 8.1970776e+04
1.8773707e-01 8.1901226e+04
1.8704903e-01 8.1832056e+04
1.8636596e-01 8.1763265e+04
1.8568784e-01 8.1694847e+04
1.8501462e-01 8.1626796e+04
1.8434627e-01 8.1559106e+04
1.8368274e-01 8.1491771e+04
1.8302401e-01 8.1424786e+04
1.8237004e-01 8.1358143e+04
1.8172078e-01 8.1291838e+04
1.8107620e-01 8.1225866e+04
1.8043627e-01 8.1160220e+04
1.7980095e-01 8.1094896e+04
1.7917020e-01 8.1029890e+04
1.7854399e-01 8.0965196e+04
1.7792229e-01 8.0900809e+04
1.7730506e-01 8.0836726e+04
1.7669226e-01 8.0772942e+04
1.7608387e-01 8.0709453e+04
1.7547984e-01 8.0646256e+04
1.7488015e-01 8.0583346e+04
1.7428476e-01 8.0520719e+04
1.7369364e-01 8.0458373e+04
1.7310675e-01 8.0396304e+04
1.7252407e-01 8.0334508e+04
1.7194555e-01 8.0272983e+04
1.7137118e-01 8.0211725e+04
1.7080092e-01 8.0150732e+04
1.7023473e-01 8.0090001e+04
1.6967258e-01 8.0029528e+04
1.6911445e-01 7.9969312e+04
1.6856030e-01 7.9909349e+04
1.6801011e-01 7.9849637e+04
1.6746383e-01 7.9790175e+04
1.6692145e-01 7.9730959e+04
1.6638294e-01 7.9671987e+04
1.6584825e-01 7.9613257e+04
1.6531737e-01 7.9554767e+04
1.6479026e-01 7.9496515e+04
1.6426690e-01 7.9438499e+04
1.6374726e-01 7.9380717e+04
1.6323130e-01 7.9323167e+04
1.6271900e-01 7.9265847e+04
1.6221034e-01 7.9208755e+04
1.6170528e-01 7.9151891e+04
1.6120380e-01 7.9095251e+04
1.6070587e-01 7.9038835e+04
1.6021146e-01 7.8982641e+04
1.5972055e-01 7.8926667e+04
1.5923310e-01 7.8870912e+04
1.5874910e-01 7.8815376e+04
1.5826851e-01 7.8760056e+04
1.5779131e-01 7.8704953e+04
1.5731748e-01 7.8650064e+04
1.5684698e-01 7.8595387e+04
1.5637980e-01 7.8540922e+04
1.5591590e-01 7.8486665e+04
1.5545527e-01 7.8432616e+04
1.5499787e-01 7.8378774e+04
1.5454368e-01 7.8325137e+04
1.5409268e-01 7.8271705e+04
1.5364485e-01 7.8218475e+04
1.5320015e-01 7.8165446e+04
1.5275857e-01 7.8112619e+04
1.5232008e-01 7.8059990e+04
1.5188465e-01 7.8007560e+04
1.5145227e-01 7.7955326e+04
1.5102291e-01 7.7903289e+04
1.5059655e-01 7.7851445e+04
1.5017316e-01 7.7799796e+04
1.4975272e-01 7.7748338e+04
1.4933521e-01 7.7697072e+04
1.4892060e-01 7.7645996e+04
1.4850888e-01 7.7595108e+04
1.4810002e-01 7.7544409e+04
1.4769400e-01 7.7493897e+04
1.4729079e-01 7.7443570e+04
1.4689038e-01 7.7393428e+04
1.4649275e-01 7.7343469e+04
1.4609786e-01 7.7293693e+04
1.4570571e-01 7.7244097e+04
1.4531627e-01 7.7194682e+04
1.4492952e-01 7.7145447e+04
1.4454543e-01 7.7096389e+04
1.4416399e-01 7.7047508e+04
1.4378518e-01 7.6998804e+04
1.4340897e-01 7.6950275e+04
1.4303536e-01 7.6901920e+04
1.4266430e-01 7.6853739e+04
1.4229580e-01 7.6805730e+04
1.4192982e-01 7.6757892e+04
1.4156634e-01 7.6710224e+04
1.4120536e-01 7.6662726e+04
1.4084684e-01 7.6615397e+04
1.4049077e-01 7.6568235e+04
1.4013713e-01 7.6521240e+04
1.3978590e-01 7.6474411e+04
1.3943706e-01 7.6427747e+04
1.3909059e-01 7.6381248e+04
1.3874648e-01 7.6334912e+04
1.3840471e-01 7.6288740e+04
1.3806525e-01 7.6242729e+04
1.3772809e-01 7.6196880e+04
1.3739321e-01 7.6151192e+04
1.3706060e-01 7.6105664e+04
1.3673023e-01 7.6060294e+04
1.3640209e-01 7.6015084e+04
1.3607616e-01 7.5970032e+04
1.3575242e-01 7.5925137e+04
1.3543086e-01 7.5880399e+04
1.3511145e-01 7.5835819e+04
1.3479419e-01 7.5791394e+04
1.3447905e-01 7.5747125e+04
1.3416602e-01 7.5703011e+04
1.3385508e-01 7.5659052e+04
1.3354621e-01 7.5615247e+04
1.3323940e-01 7.5571596e+04
1.3293463e-01 7.5528098e+04
1.3263189e-01 7.5484754e+04
1.3233115e-01 7.5441563e+04
1.3203241e-01 7.5398524e+04
1.3173564e-01 7.5355639e+04
1.3144083e-01 7.5312907e+04
1.3114797e-01 7.5270327e+04
1.3085704e-01 7.5227899e+04
1.3056802e-01 7.5185623e+04
1.3028090e-01 7.5143500e+04
1.2999566e-01 7.5101529e+04
1.2971229e-01 7.5059710e+04
1.2943077e-01 7.5018043e+04
1.2915109e-01 7.4976528e+04
1.2887323e-01 7.4935167e+04
1.2859718e-01 7.4893958e+04
1.2832292e-01 7.4852903e+04
1.2805044e-01 7.4812001e+04
1.2777973e-01 7.4771253e+04
1.2751076e-01 7.4730658e+04
1.2724353e-01 7.4690217e+04
1.2697802e-01 7.4649931e+04
1.2671421e-01 7.4609800e+04
1.2645210e-01 7.4569824e+04
1.2619167e-01 7.4530004e+04
1.2593290e-01 7.4490340e+04
1.2567578e-01 7.4450834e+04
1.2542030e-01 7.4411485e+04
1.2516644e-01 7.4372295e+04
1.2491419e-01 7.4333263e+04
1.2466354e-01 7.4294390e+04
1.2441447e-01 7.4255677e+04
1.2416697e-01 7.4217124e+04
1.2392103e-01 7.4178732e+04
1.2367663e-01 7.4140501e+04
1.2343376e-01 7.4102433e+04
1.2319241e-01 7.4064528e+04
1.2295257e-01 7.4026786e+04
1.2271421e-01 7.3989210e+04
1.2247734e-01 7.3951799e+04
1.2224193e-01 7.3914553e+04
1.2200797e-01 7.3877474e+04
1.2177546e-01 7.3840562e+04
1.2154437e-01 7.3803817e+04
1.2131471e-01 7.3767239e+04
1.2108644e-01 7.3730830e+04
1.2085957e-01 7.3694590e+04
1.2063408e-01 7.3658519e+04
1.2040996e-01 7.3622617e+04
1.2018719e-01 7.3586884e+04
1.1996577e-01 7.3551321e+04
1.1974568e-01 7.3515927e+04
1.1952691e-01 7.3480703e+04
1.1930945e-01 7.3445652e+04
1.1909329e-01 7.3410776e+04
1.1887841e-01 7.3376075e+04
1.1866481e-01 7.3341547e+04
1.1845247e-01 7.3307193e+04
1.1824138e-01 7.3273012e+04
1.1803153e-01 7.3239002e+04
1.1782291e-01 7.3205166e+04
1.1761551e-01 7.3171501e+04
1.1740932e-01 7.3138009e+04
1.1720432e-01 7.3104687e+04
1.1700051e-01 7.3071536e+04
1.1679788e-01 7.3038554e+04
1.1659640e-01 7.3005741e+04
1.1639608e-01 7.2973096e+04
1.1619691e-01 7.2940617e+04
1.1599886e-01 7.2908305e+04
1.1580193e-01 7.2876158e+04
1.1560612e-01 7.2844174e+04
1.1541140e-01 7.2812353e+04
1.1521778e-01 7.2780694e+04
1.1502523e-01 7.2749193e+04
1.1483375e-01 7.2717850e+04
1.1464334e-01 7.2686661e+04
1.1445397e-01 7.2655625e+04
1.1426564e-01 7.2624740e+04
1.1407833e-01 7.2594002e+04
1.1389205e-01 7.2563410e+04
1.1370678e-01 7.2532961e+04
1.1352250e-01 7.2502653e+04
1.1333921e-01 7.2472483e+04
1.1315691e-01 7.2442447e+04
1.1297557e-01 7.2412542e+04
1.1279519e-01 7.2382763e+04
1.1261576e-01 7.2353108e+04
1.1243727e-01 7.2323572e+04
1.1225972e-01 7.2294152e+04
1.1208308e-01 7.2264843e+04
1.1190736e-01 7.2235642e+04
1.1173254e-01 7.2206545e+04
1.1155861e-01 7.2177546e+04
1.1138557e-01 7.2148641e+04
1.1121340e-01 7.2119824e+04
1.1104210e-01 7.2091090e+04
1.1087165e-01 7.2062433e+04
1.1070206e-01 7.2033849e+04
1.1053330e-01 7.2005331e+04
1.1036537e-01 7.1976876e+04
1.1019826e-01 7.1948477e+04
1.1003196e-01 7.1920126e+04
1.0986647e-01 7.1891817e+04
1.0970176e-01 7.1863544e+04
1.0953785e-01 7.1835299e+04
1.0937471e-01 7.1807076e+04
1.0921234e-01 7.1778870e+04
1.0905072e-01 7.1750671e+04
1.0888986e-01 7.1722472e+04
1.0872974e-01 7.1694265e+04
1.0857035e-01 7.1666041e+04
1.0841169e-01 7.1637793e+04
1.0825374e-01 7.1609513e+04
1.0809650e-01 7.1581192e+04
1.0793996e-01 7.1552822e+04
1.0778411e-01 7.1524391e+04
1.0762894e-01 7.1495890e+04
1.0747445e-01 7.1467310e+04
1.0732063e-01 7.1438641e+04
1.0716746e-01 7.1409874e+04
1.0701494e-01 7.1380994e+04
1.0686306e-01 7.1351992e+04
1.0671182e-01 7.1322855e+04
1.0656120e-01 7.1293572e+04
1.0641120e-01 7.1264132e+04
1.0626181e-01 7.1234520e+04
1.0611302e-01 7.1204722e+04
1.0596482e-01 7.1174723e+04
1.0581721e-01 7.1144510e+04
1.0567017e-01 7.1114069e+04
1.0552371e-01 7.1083382e+04
1.0537781e-01 7.1052431e+04
1.0523246e-01 7.1021201e+04
1.0508766e-01 7.0989677e+04
1.0494339e-01 7.0957840e+04
