x Norm_pressure Norm_heat_flux
0.0558309145 2.39381051 14504.9113653697
0.0587697774 2.42469549 14660.0971974445
0.0619260333 2.46039081 14863.7291830158
0.0653124675 2.49995112 15121.475341981
0.0689420775 2.54247689 15438.1835817824
0.0728279725 2.58710003 15815.6719806256
0.076983273 2.63303208 16253.7466262276
0.0814209655 2.67947054 16743.7317505631
0.086153768 2.72552657 17266.9673111459
0.0911939517 2.7702136 17797.5992402352
0.0965531468 2.81252694 18308.2109305348
0.102242149 2.85164165 18775.8553926493
0.108270667 2.88704467 19186.0719091475
0.11464712 2.91854167 19530.6546381471
0.121378347 2.9461925 19810.9154986182
0.128469378 2.96999121 20020.9833244621
0.135923132 2.99133754 20190.1554312345
0.1439208535 3.00731182 20277.8776544701
0.151918575 3.0232861 20365.5998777057
0.160453424 3.03436923 20374.4566104548
0.16933693 3.04256177 20349.5033515853
0.178558066 3.04781604 20293.2801311927
0.188102499 3.05053663 20211.484276828
0.197952598 3.05115652 20109.4673459521
0.20808737 3.05047131 19994.1253692192
0.218482539 3.0493331 19872.7426033243
0.229110733 3.04797649 19748.7565750677
0.239941671 3.04636478 19623.1183780278
0.250942498 3.04473758 19497.9872435414
0.262078047 3.04326534 19375.3378249494
0.273311466 3.04179859 19255.1609887023
0.28460446 3.04031396 19137.8315114379
0.295917958 3.0390439 19024.9199622058
0.307212591 3.03802323 18916.8937579323
0.318449229 3.03698778 18812.6649021643
0.329589576 3.03582096 18711.7404843318
0.340596676 3.03476095 18615.3589535337
0.351435304 3.03405452 18524.8021181372
0.362072468 3.03360724 18439.6329729251
0.372477829 3.03309369 18358.2262479191
0.382623851 3.03232408 18279.6027463116
0.392486155 3.03142285 18204.2906080783
0.402043581 3.03068566 18133.6452118262
0.411278367 3.03031063 18068.4436118485
0.420176059 3.03028679 18008.6566008604
0.428725481 3.03036952 17952.4648962321
0.436918706 3.03050423 17900.8920577264
0.444750726 3.02995157 17847.6635375336
0.452219486 3.03015614 17807.1652784209
0.4592030645 3.030445695 17762.3536252526
0.466186643 3.03073525 17717.5419720843
0.473047853 3.02942729 17683.10678398
0.479909033 3.02809238 17641.3617451682
0.486770242 3.02734303 17600.5292583629
0.493631423 3.02715349 17562.0254252205
0.500492632 3.02730656 17525.494037308
0.507353783 3.02761507 17490.2490747219
0.514214993 3.02795362 17455.7062913963
0.521076202 3.0282352 17421.4299869068
0.527937412 3.02839494 17387.0893460957
0.534798563 3.02838969 17352.4753010098
0.541659772 3.02821374 17317.5528229812
0.548520982 3.02790618 17282.5041815262
0.555382192 3.02753615 17247.6529652579
0.562243342 3.02716422 17213.2621401085
0.569104552 3.02680278 17179.3573000906
0.575965762 3.02641535 17145.7224518124
0.582826912 3.02596283 17112.1284535856
0.589688122 3.02546525 17078.6478719631
0.596549332 3.02502823 17045.7748219393
0.603410542 3.02480292 17014.230352086
0.610271692 3.02489424 16984.5143987806
0.617132902 3.02528167 16956.5207719635
0.623994112 3.02579999 16929.4537487675
0.630855262 3.02620554 16902.1636060037
0.637716472 3.02628183 16873.6044016947
0.644577682 3.02595973 16843.5484996821
0.651438892 3.02526379 16811.9537451219
0.658300042 3.02459335 16781.0577572872
0.665161252 3.02367687 16749.3204792064
0.672022462 3.0236876 16721.6013607194
0.678883642 3.02531302 16704.0828613751
0.685744822 3.02693844 16686.5643620309
0.692606032 3.02733803 16665.4692750849
0.699467242 3.02696967 16640.2495373794
0.706328392 3.02632427 16612.6216540193
0.713189602 3.02563596 16583.9165136547
0.720050812 3.0249145 16554.6878502736
0.726911962 3.02413154 16525.2266326691
0.733773172 3.02332401 16495.9454764702
0.740634382 3.02259207 16467.4026322554
0.747495592 3.02205062 16440.1486222151
0.754356742 3.02178288 16414.5514982861
0.761217952 3.02181506 16390.7071125542
0.768079162 3.02211213 16368.424864903
0.774940372 3.02258921 16347.2911360166
0.781801522 3.02313232 16326.7616265626
0.788662732 3.02362227 16306.277584119
0.795523942 3.02395797 16285.3623578413
0.802385092 3.02407241 16263.7076151553
0.809246302 3.02394247 16241.2021475676
0.816107512 3.02358818 16217.9372905737
0.822968721 3.02306485 16194.1663747131
0.829829872 3.02245021 16170.2389840858
0.836691082 3.02182889 16146.53822593
0.843552291 3.02127838 16123.4077625939
0.850413442 3.0208602 16101.1301319017
0.857274652 3.02060699 16079.8188508267
0.864135861 3.02055192 16059.6690360757
0.870997071 3.0206213 16040.2307348723
0.877858222 3.0209713 16022.3290781056
0.884719431 3.02113938 16003.9528782366
0.891580641 3.02169037 15986.8561782552
0.898441821 3.023404005 15976.0042667708
0.905303001 3.02511764 15965.1523552865
0.912164211 3.02583981 15951.8612340422
0.919025421 3.02562046 15934.7284013373
0.925886571 3.02483726 15914.7292399697
0.932747781 3.02388978 15893.3466971343
0.939608991 3.02300692 15871.6650556431
0.946470201 3.02225375 15850.1971994327
0.953331351 3.02161264 15829.1021124868
0.960192561 3.02105117 15808.411210201
0.967053771 3.02055264 15788.1527965421
0.973914921 3.02011728 15768.3803680147
0.980776131 3.0197556 15749.1558520921
0.987637341 3.0194788 15730.5308382741
0.994498551 3.01929522 15712.5333294214
1.0013597 3.01920748 15695.1655336449
1.00822091 3.0192132 15678.4041654116
1.01508212 3.01930547 15662.2095790944
1.02194333 3.01947308 15646.5196464824
1.02880454 3.01970148 15631.2656150324
1.03566563 3.01997399 15616.3655839042
1.04252684 3.02027202 15601.7320316121
1.04938805 3.02057576 15587.2701097568
1.05624926 3.02086616 15572.8971145488
1.06311047 3.02112269 15558.5146846852
1.06997168 3.0213325 15544.0762491002
1.07683289 3.02147579 15529.4636738615
1.08369398 3.02155733 15514.7798368625
1.09055519 3.02153254 15499.5900413653
1.0974164 3.0215559 15485.0043649319
1.10427761 3.02108145 15467.7417555283
1.11113882 3.01915407 15542.7886193497
1.118744255 2.332449135 12318.8003684821
1.12634969 1.6457442 9094.81211761451
1.13456452 1.50803101 8162.77202707416
1.14264703 1.43134618 7760.00956096085
1.15059936 1.37584221 7464.64473024784
1.15842354 1.33088553 7221.51057441991
1.16612196 1.29303634 7014.18574420904
1.1736964 1.26053202 6834.69094990954
1.18114924 1.23234773 6678.17421914778
1.1884824 1.20781314 6541.31481411526
1.1956979 1.18641627 6421.47966295343
1.20279765 1.16773665 6316.4498751841
1.20978367 1.15142167 6224.33491645411
1.21665788 1.13717031 6143.50772018607
1.22342205 1.12472153 6072.55271667763
1.23007822 1.11384702 6010.22902790785
1.23662806 1.10434735 5955.45231084361
1.24307346 1.09604692 5907.27206408186
1.24941611 1.08879185 5864.8545752115
1.25565791 1.08244658 5827.46550684798
1.26180029 1.07689238 5794.4651090475
1.26784515 1.07202578 5765.29312385798
1.27379405 1.06775665 5739.4646400928
1.27964866 1.06400752 5716.56077911757
1.28541064 1.06071067 5696.21405106026
1.29108143 1.05780935 5678.11893366969
1.29666269 1.05525005 5661.97919883413
1.30215597 1.05299771 5647.61549776558
1.30756259 1.0509944 5634.69249871597
1.31288421 1.04925203 5623.2779505419
1.31812239 1.04766226 5612.85659056899
1.32327819 1.0462333 5603.33201468348
1.32831371 1.045325045 5596.56817459454
1.33334923 1.04441679 5589.8043345056
1.33826709 1.04382563 5585.19482274373
1.3431083 1.04321456 5580.94168000454
1.34787416 1.04256451 5576.7604012377
1.352566 1.04189515 5572.62410771166
1.35718524 1.04123354 5568.58537253915
1.36173296 1.04060256 5564.71197468739
1.36621046 1.04001701 5561.05883589614
1.37061894 1.03948498 5557.66099487037
1.37495971 1.03900862 5554.5348217412
1.37923396 1.03858638 5551.67972433343
1.38344264 1.03821468 5549.08694046163
1.38758719 1.037889 5546.74129438191
1.39166856 1.03760433 5544.62348519777
1.39568794 1.03735638 5542.71599857517
1.3996464 1.03714061 5541.00130010634
1.40354514 1.03695345 5539.46187545724
1.40738499 1.03679168 5538.08311094856
1.41116726 1.03665221 5536.85156721452
1.41489279 1.03653276 5535.75439706455
1.41856265 1.03643107 5534.78049972302
1.42217791 1.03634524 5533.92053086614
1.42573953 1.0362736 5533.1645439581
1.42924857 1.03621447 5532.50378685029
1.43270576 1.03616726 5531.93416450071
1.43611228 1.03612876 5531.43641616036
1.43946886 1.03610277 5531.03329540818
1.44277668 1.03607774 5530.65472483427
1.44603634 1.03607261 5530.39707844177
1.44924903 1.03606117 5530.18500946525
1.45241535 1.03601587 5529.87477992315
1.455514135 1.036138775 5530.1756551046
1.45861292 1.03626168 5530.47653028606
1.46164584 1.03659189 5531.84828906112
1.46463585 1.03689551 5533.39939662417
1.46758378 1.03714013 5534.83132642078
1.47049057 1.03731894 5536.05352583103
1.47335696 1.03743792 5537.05429186726
1.47618377 1.03750706 5537.8488404208
1.47897172 1.03753746 5538.46461228782
1.48172152 1.03753936 5538.93315334332
1.48443401 1.03752172 5539.28777595103
1.4871099 1.03749168 5539.55594098082
1.48974991 1.03745532 5539.76392495221
1.49235487 1.03741682 5539.93100868793
1.49492526 1.03737938 5540.07414445745
1.49746203 1.03734517 5540.20500513783
1.49996579 1.03731549 5540.33353726491
1.50243723 1.03729129 5540.46499012049
1.50487697 1.03727281 5540.60461298633
1.50728571 1.03726006 5540.75476452633
1.50966418 1.0372529 5540.9165889434
1.51201296 1.03725111 5541.09186276312
1.51433265 1.03725421 5541.27997373657
1.51662397 1.03726196 5541.48095197433
1.51888752 1.03727388 5541.69419526436
1.52112389 1.03728986 5541.9208678833
1.52333367 1.03730857 5542.15455627273
1.52551758 1.0373323 5542.40928193674
1.52767622 1.03735566 5542.65289678828
1.52981007 1.03738666 5542.92632113672
1.53191972 1.03741777 5543.24588496573
1.53400576 1.03741372 5543.4953513111
1.53605765 1.037495435 5543.86633401307
1.53810954 1.03757715 5544.23731671504
1.54012823 1.03783882 5545.33623327999
1.5421257 1.03811347 5546.74245865855
1.54410231 1.03837538 5548.20710864369
1.54605865 1.03861117 5549.62150403252
1.54799533 1.03881586 5550.94477469998
1.54991281 1.03898871 5552.16054047807
1.5518117 1.03913176 5553.26530853685
1.55369246 1.03924763 5554.26081525443
1.55555546 1.0393399 5555.15293219837
1.55740154 1.0394119 5555.95039144354
1.5592308 1.0394671 5556.66373170095
1.5610441 1.03950858 5557.30286939585
1.56284177 1.03953922 5557.87832316553
1.56462443 1.03956175 5558.40120382247
1.5663923 1.0395782 5558.87968137694
1.56814611 1.03959072 5559.32311018959
1.56988633 1.03960085 5559.73848595717
1.57161331 1.03960991 5560.1322523487
1.57332754 1.03961909 5560.51083295948
1.57502961 1.0396291 5560.87772061945
1.57671976 1.03964078 5561.23702040748
1.5783987 1.03965461 5561.5928173287
1.5800668 1.03967083 5561.94684776122
1.58172452 1.0396899 5562.30264468244
1.58337235 1.03971136 5562.65668515182
1.58501053 1.03973675 5563.02182639682
1.58663976 1.03976285 5563.37527469101
1.58826041 1.03979516 5563.75209884996
1.58987296 1.03982687 5564.14820383165
1.59147775 1.03984666 5564.50224430103
1.593071875 1.03993714 5564.97984362959
1.594666 1.04002762 5565.45744295814
1.5962503 1.0402329 5566.3951272812
1.59782863 1.04046214 5567.58518864125
1.59940147 1.04069662 5568.88390913044
1.6009692 1.04092383 5570.20425906942
1.60253227 1.04113686 5571.50356169694
1.60409105 1.04132867 5572.76840775782
1.60564613 1.04149258 5574.17697172655
1.60719776 1.04167259 5575.44823134586
1.60874641 1.04219687 5571.45624790285
1.61029255 1.04532933 5530.34157456368
1.61183655 1.06585848 5283.7587510122
1.61337888 1.24001586 4511.19681921722
1.61492002 1.75403345 5436.57560129008
1.6164602 2.14159822 7427.82702061201
1.61800003 3.43014002 17159.9249206391
1.61929619 5.44368029 22932.7369430838
1.62059247 7.07095003 26130.6241941743
1.62188876 8.68233871 28840.528977131
1.62318504 10.0533676 30607.7976480036
1.6244812 11.2389641 31765.7267792286
1.62577748 12.3154211 32684.2952856444
1.62707376 13.3449812 33670.8299468625
1.62837005 14.3546066 34931.269120271
1.62966621 15.3617744 36525.9093886282
1.63096249 16.3706417 38311.3613507736
1.63225877 17.3799915 40161.8069489992
1.63355505 18.3873596 42033.2495739737
1.63485122 19.3877506 43910.5062552702
1.6361475 20.3742447 45782.0703263433
1.63744378 21.3394489 47637.18266655
1.638740005 22.25034425 49442.3393585505
1.64003623 23.1612396 51247.4960505511
1.64133251 23.9867153 52966.2555363986
1.64262879 24.7357998 54603.6164271029
1.64392495 25.3972473 56142.7157813301
1.64522123 25.9646397 57570.724073379
1.64651752 26.4363194 58878.8918646157
1.6478138 26.8149357 60062.1576630543
1.64910996 27.1071625 61119.5818171458
1.65040624 27.3231163 62055.8195264735
1.65170252 27.4740524 62878.5826182941
1.65299869 27.5710411 63597.1389354555
1.65429497 27.6244583 64221.7149420348
1.65559125 27.6435394 64762.3592488141
1.65688753 27.6367416 65229.3633587727
1.65818369 27.6118584 65633.6314252912
1.65947998 27.5750237 65984.9174770862
1.66077626 27.5306206 66291.0968419885
1.66207254 27.482954 66560.2411689597
1.6633687 27.4368668 66801.6466048148
1.66466498 27.39604 67023.2398661465
1.66596127 27.361433 67229.1292436202
1.66725755 27.331358 67419.5717814164
1.66855371 27.3028164 67592.5110257228
1.66984999 27.273819 67746.7504815472
1.67114627 27.2444553 67884.1409472838
1.67244244 27.2142467 68005.9443583018
1.67373872 27.1797752 68108.3609572474
1.675035 27.1388931 68188.1938010377
1.67633128 27.0975399 68254.5801528724
1.67762744 27.0661659 68324.7569277741
1.67892373 27.0483284 68405.903095696
1.68022001 27.03424455 68478.4378820983
1.68151629 27.0201607 68550.9726685007
1.68281245 26.9978905 68597.5047913367
1.68410873 26.976387 68638.4004100395
1.68540502 26.960041 68681.6375295956
1.6867013 26.945715 68722.4443220197
1.68799746 26.9277725 68751.7115269726
1.68929374 26.9055519 68768.4716907818
1.69059002 26.8844128 68781.6189837127
1.69188619 26.870182 68800.8048576948
1.69318247 26.8638744 68827.8473909337
1.69447875 26.8614464 68856.5116812471
1.69577503 26.8571739 68878.0437734104
1.69707119 26.8469353 68886.3631322657
1.69836748 26.8295612 68879.9460609355
1.69966376 26.8068008 68861.6341973881
1.70096004 26.7826195 68837.6530091502
1.7022562 26.7616405 68815.34034979
1.70355248 26.7468929 68799.6831373666
1.70484877 26.7384281 68790.9619023307
1.70614493 26.7339954 68785.7833804682
1.70744121 26.7311344 68780.4785948107
1.70873749 26.7286701 68773.5099976033
1.71003377 26.7266197 68765.2187419774
1.71132994 26.7253151 68756.3198543841
1.71262622 26.7250881 68747.3975808892
1.7139225 26.72649 68739.4194755339
1.71521878 26.7307472 68734.2969593929
1.71651495 26.7384911 68727.3003593247
1.71781123 26.7494926 68746.9535498645
1.71910751 26.701931 68957.4606894053
1.72040379 26.2707062 72140.2586140439
1.72183317 15.59058596 47851.009349512
1.72326255 4.91046572 23561.7600849801
1.72482502 4.21707821 14367.8199982889
1.7263875 3.87795091 11772.4555474462
1.72794998 3.65571141 10893.8303617308
1.72951245 3.48182893 10510.7275398632
1.73107505 3.34228134 10304.4432116475
1.73263752 3.22684717 10156.6139017146
1.7342 3.12883878 10024.4814397954
1.73576248 3.04388881 9897.90844905029
1.73732495 2.96900606 9775.42617441522
1.73888755 2.9020679 9656.80504261652
1.74045002 2.84155846 9542.02107557738
1.7420125 2.7863965 9431.18411677731
1.74357498 2.7358067 9324.49338800227
1.74513745 2.68922019 9222.16797399923
1.74670005 2.64619803 9124.3831285142
1.74826252 2.60638022 9031.21832346519
1.749825 2.56945395 8942.64258507866
1.75138748 2.53514075 8858.53322268447
1.75294995 2.50319481 8778.71381826001
1.75451255 2.47340226 8702.99097140257
1.75607502 2.44558287 8631.18709981288
1.7576375 2.41958332 8563.1421054151
1.75919998 2.3952775 8498.73039688436
1.76076245 2.37254691 8437.80474340915
1.76232505 2.35131025 8380.30439182959
1.76388752 2.3314333 8325.94306056979
1.76545 2.31294489 8274.90128276812
1.76701248 2.29543042 8226.69473941313
1.76857495 2.27927566 8185.23831073058
