x Norm_pressure Norm_heat_flux
0.0180150419 66.3635559 264902.954466765
0.0180169381 66.1166 263646.773233718
0.0180201065 65.794426 262300.649622313
0.0180245433 65.3991394 260921.155433354
0.0180302449 64.9297333 259490.062711508
0.0180372111 64.3863678 257972.990166651
0.0180454366 63.770031 256352.740629755
0.0180549193 63.0813103 254561.037304964
0.01806565 62.3215141 252526.745900203
0.0180776287 61.4936523 250240.856319386
0.0180908442 60.6004257 247702.880770744
0.0181052946 59.6451683 244920.467347426
0.0181209706 58.6311455 241902.176493846
0.0181378648 57.5616913 238665.247533876
0.0181559715 56.4400558 235226.559467837
0.0181752779 55.2700043 231601.126446044
0.01819578 54.0549164 227803.063315467
0.0182174668 52.7980461 223841.790680082
0.0182403289 51.5033684 219729.069741396
0.0182643589 50.1739693 215470.021309283
0.0182895437 48.8134575 211075.078707662
0.0183158759 47.4260635 206558.37384618
0.0183433443 46.0154419 201920.431653016
0.0183719378 44.5864372 197162.261837054
0.018401647 43.1449585 192297.921031435
0.0184324589 41.6952744 187345.021931505
0.0184643641 40.2402306 182338.655433933
0.0184973478 38.7791481 177305.498529236
0.0185314007 37.3134003 172248.673686942
0.0185665023 35.842205 167017.833648128
0.018602632 34.4105415 162117.487587199
0.0186399799 32.972352 156608.95552382
0.0186773278 31.5341625 151100.423460442
0.0187158808 30.1828041 146059.740912383
0.018755395 28.8676872 141018.629790077
0.018795846 27.5695019 136071.853179412
0.0188372135 26.2758312 131186.275365538
0.0188794713 24.9829311 126298.1923495
0.0189225972 23.6981125 121369.699900627
0.0189665668 22.4353638 116407.902113841
0.0190113559 21.2086678 111453.339904942
0.0190569405 20.0274906 106557.376944114
0.0191032961 18.8956203 101763.124588961
0.0191503987 17.8124676 97096.3079334752
0.0191982221 16.7751503 92563.9652307248
0.0192467421 15.7805767 88162.0490134629
0.0192959309 14.8266945 83884.735690343
0.0193457678 13.9125643 79728.4547460685
0.0193962213 13.0376663 75690.359624606
0.0194472689 12.2022839 71775.6008449573
0.0194988828 11.4065542 67988.1419661562
0.0195510369 10.6497021 64325.3560388333
0.0196037032 9.9311285 60790.7113026043
0.0196568556 9.25023651 57386.3293505523
0.0197104663 8.60629463 54113.033005087
0.0197645091 7.99841738 50970.7988803068
0.019818956 7.42558193 47959.0660156789
0.0198737793 6.8867178 45077.4512035965
0.0199289545 6.38064432 42325.1879284775
0.0199844539 5.90594769 39701.9489884366
0.0200402513 5.46114969 37211.7189195609
0.0200963281 5.04551601 34855.8717690313
0.0201526638 4.67033434 32530.3830317052
0.0202143453 4.44178176 30517.0830832321
0.0202760268 4.21322918 28503.7831347589
0.0203487631 4.1131053 27355.5894640456
0.0204278119 4.03932953 26442.1317306357
0.0205137152 3.97983408 25678.9710718072
0.0206070691 3.92847276 25019.6104937608
0.0207085144 3.88083339 24424.4839616509
0.0208187513 3.83329153 23851.6233170979
0.0209385343 3.78555703 23296.5393703095
0.0210686885 3.73805189 22764.7916426439
0.0212101042 3.68879104 22242.5434087316
0.0213637482 3.63560009 21711.3285383693
0.0215306729 3.57913995 21166.5970183468
0.0217120145 3.52135539 20614.1187427682
0.0219090097 3.4630363 20070.6422326762
0.0221229922 3.40281653 19537.2189503256
0.0223554168 3.33863759 18997.1611980916
0.0226078518 3.26975513 18444.7636189289
0.0228819996 3.19600582 17875.2259805166
0.0231797025 3.11825991 17285.9277570807
0.0235029534 3.0390377 16684.2473511346
0.0238539111 2.96039677 16088.3263005817
0.0242349096 2.88170147 15508.6711984751
0.0246484708 2.80090594 14933.5799604563
0.0250973199 2.71803403 14354.3688893743
0.0255844016 2.63510704 13777.460777574
0.0261128936 2.55302811 13207.9371907764
0.0266862232 2.47164989 12646.1768199978
0.0273080822 2.39227462 12098.3968021648
0.027982451 2.31725264 11576.0375604963
0.0287136119 2.24692631 11088.8894571699
0.0295061674 2.17901063 10633.0766553752
0.0304008862 2.11031461 10179.3641183199
0.031295605 2.04161859 9725.6515812646
0.0323034823 1.97706115 9277.28586426854
0.0333947837 1.92078209 8863.96708245993
0.03457601 1.87195849 8490.57231041839
0.0358541161 1.82704234 8143.31625168414
0.0372364931 1.78399074 7805.66597713153
0.0387310162 1.74384606 7471.85988310897
0.0403460413 1.70898247 7151.01184691471
0.0420904085 1.68028855 6853.14595926333
0.0439734645 1.65649402 6577.48695242403
0.0460050628 1.63593924 6317.43779402973
0.0481955446 1.61800778 6065.59930525101
0.0505557396 1.60324597 5817.47880346539
0.0530969501 1.5926069 5573.18028065859
0.0558309145 1.58653378 5335.81823708269
0.0587697774 1.58467484 5107.24524765739
0.0619260333 1.58623827 4886.58963050127
0.0653124675 1.59057081 4672.61050759339
0.0689420775 1.59736538 4463.29407177218
0.0728279725 1.60647178 4256.42407225561
0.076983273 1.61772943 4051.75570984176
0.0814209655 1.63083124 3849.95616523375
0.086153768 1.64533281 3652.0866966691
0.0911939517 1.66071761 3459.20619368458
0.0965531468 1.67645478 3272.08992401099
0.102242149 1.69205225 3091.22512738826
0.108270667 1.70710182 2917.02630637648
0.11464712 1.72129345 2750.02130988207
0.121378347 1.73439276 2590.86067748159
0.128469378 1.74623322 2440.20895018193
0.135923132 1.75676572 2298.92713063735
0.1439208535 1.7652868 2171.1171963234
0.151918575 1.77380788 2043.30726200946
0.160453424 1.78046024 1928.33122947102
0.16933693 1.78607023 1822.21449911984
0.178558066 1.79073584 1724.45332056872
0.188102499 1.79458165 1634.61025701498
0.197952598 1.79773045 1552.23779464086
0.20808737 1.80029619 1476.87687723078
0.218482539 1.80238199 1408.06246659604
0.229110733 1.80407917 1345.32893237276
0.239941671 1.8054657 1288.20993157945
0.250942498 1.80660617 1236.25180783534
0.262078047 1.80755031 1189.01711430089
0.273311466 1.80832458 1146.07836070927
0.28460446 1.80894661 1107.04849533342
0.295917958 1.80943418 1071.57128966679
