x Norm_pressure Norm_heat_flux
0.0180150419 66.497982 265871.651707169
0.0180169381 66.38077925 266166.427484157
0.0180201065 66.18250275 265912.865093102
0.0180245433 65.9047699 265152.235631925
0.0180302449 65.5484047 263936.762930368
0.0180372111 65.11639785 262389.405141072
0.0180454366 64.6115723 260668.687060872
0.0180549184 64.03489685 258838.471773076
0.01806565 63.38638685 256891.17843155
0.0180776287 62.66690255 254813.121767258
0.0180908442 61.8780117 252573.521216342
0.0181052946 61.0222702 250145.940673108
0.0181209706 60.1023197 247505.030522781
0.0181378648 59.121542 244645.919873494
0.0181559706 58.0836945 241583.247496709
0.0181752779 56.9918995 238325.584877397
0.01819578 55.8493805 234879.989439043
0.0182174668 54.65987205 231260.56699544
0.0182403289 53.4266319 227474.888355854
0.0182643589 52.1527176 223521.356152798
0.0182895437 50.8423729 219412.177726548
0.0183158759 49.4995823 215160.327234068
0.0183433443 48.1278572 210768.42229044
0.0183719378 46.73148535 206246.707526473
0.018401647 45.31453325 201611.466756236
0.0184324589 43.87965395 196866.887862755
0.0184643641 42.43048285 192027.197604077
0.0184973478 40.96995545 187103.78029733
0.01853139975 39.5044899 182091.49706628
0.0185665023 38.0373287 176885.942406287
0.018602632 36.61124615 172023.761534585
0.0186399799 35.1632357 166558.167692844
0.0186773278 33.71522525 161092.573851103
0.0187158808 32.3323345 156068.292046624
0.018755395 30.9742079 150988.944473329
0.018795846 29.6253433 145956.081648854
0.0188372135 28.27808765 140944.886414257
0.0188794713 26.932827 135904.25154132
0.0189225972 25.59892655 130810.526656964
0.0189665668 24.289711 125678.963283422
0.0190113559 23.01704025 120550.390896439
0.0190569405 21.7883358 115472.459525169
0.0191032961 20.6061144 110484.011847406
0.0191503987 19.4693832 105607.767818601
0.0191982221 18.37558845 100849.886562584
0.0192467421 17.32239245 96207.79889216
0.0192959309 16.30855845 91678.6716505135
0.0193457678 15.33379745 87261.9442785864
0.0193962213 14.39801315 82956.9809408133
0.0194472689 13.50182675 78770.8624967662
0.0194988828 12.6456933 74709.4755693202
0.0195510369 11.82908015 70771.3900553885
0.0196037032 11.05159045 66961.0411966001
0.0196568556 10.31279655 63281.661115259
0.0197104663 9.61213732 59735.1986197719
0.0197645091 8.948895935 56322.679728934
0.019818956 8.322221755 53044.7002312089
0.0198737793 7.731161595 49901.7626223753
0.0199289545 7.17464256 46894.1941043186
0.0199844539 6.651258945 44021.8521033337
0.0200402513 6.159564975 41290.045971853
0.0200963281 5.698519705 38701.7961546418
0.0201526638 5.280714275 36147.7982021475
0.0202143453 5.0293170225 33933.9153179413
0.0202760268 4.77791977 31720.0324337351
0.0203487631 4.671399115 30498.6871107338
0.0204278119 4.592519525 29537.5088893585
0.0205137152 4.527867795 28744.8228271569
0.0206070691 4.47046089 28062.2370377438
0.0207085144 4.415843965 27434.2982288437
0.0208187513 4.362086535 26829.5623996485
0.0209385343 4.308681485 26259.0526906045
0.0210686885 4.25358367 25721.8541910415
0.0212101042 4.19368291 25186.8395131411
0.0213637482 4.12879133 24634.4885552286
0.0215306729 4.06182909 24075.5721810821
0.0217120145 3.99388766 23523.4958820528
0.0219090097 3.923571945 22986.9796887524
0.0221229922 3.84904146 22455.3453275068
0.0223554168 3.76936841 21908.7980879426
0.0226078518 3.685010195 21347.5670113793
0.0228819996 3.596533535 20774.0426789532
0.0231797025 3.50535512 20191.8169343048
0.0235029534 3.413423295 19610.3951929393
0.0238539111 3.321135285 19043.4953437133
0.0242349096 3.227430345 18493.5683897063
0.0246484708 3.131929995 17943.8902998325
0.0250973199 3.036192655 17389.0219951455
0.0255844016 2.941835285 16844.03930251
0.0261128936 2.849004745 16319.6276217764
0.0266862232 2.758031605 15813.7948354539
0.0273080822 2.670354005 15326.1647115588
0.027982451 2.586672425 14863.8571028939
0.0287136119 2.50612783 14428.4476973112
0.0295061674 2.429216265 14029.4961595854
0.0304008862 2.359161855 13657.4769251996
0.031295605 2.289107445 13285.4576908138
0.0323034823 2.2273947 12940.2604545925
0.0333947837 2.17103398 12637.3187824559
0.03457601 2.11903298 12365.9614767214
0.0358541161 2.071778655 12111.7352472401
0.0372364931 2.0302155 11872.8238224423
0.0387310162 1.994426545 11656.4219301637
0.0403460413 1.96421033 11477.5125060591
0.0420904085 1.93918896 11335.769050824
0.0439734645 1.918918135 11217.4423605746
0.0460050628 1.90353346 11120.2048857036
0.0481955446 1.893059255 11045.2742989939
0.0505557396 1.887339055 10995.3542314836
0.0530969501 1.886173485 10972.6344265872
0.0558309145 1.889380815 10978.2721351446
0.0587697774 1.89676571 11013.5872554356
0.0619260333 1.908019245 11080.2330101147
0.0653124675 1.922709465 11181.4676675262
0.0689420775 1.940321445 11319.0164648499
0.0728279725 1.960326015 11493.6213273424
0.076983273 1.98226756 11707.8714657504
0.0814209655 2.005753695 11962.9109324329
0.086153768 2.030470965 12257.650125038
0.0911939517 2.056154845 12588.0291306025
0.0965531468 2.082496645 12945.8876244389
0.102242149 2.10910535 13319.2690374096
0.108270667 2.13551569 13693.5301818295
0.11464712 2.161225315 14053.7775505346
0.121378347 2.185750845 14387.578425386
0.128469378 2.20853972 14679.0978912186
0.135923132 2.23010039 14945.0529533106
0.1439208535 2.2479339225 15138.9856612781
0.151918575 2.265767455 15332.9183692455
0.160453424 2.280061125 15448.3712031815
0.16933693 2.292690995 15534.5762033192
0.178558066 2.303596615 15593.0884317475
0.188102499 2.312935115 15625.7610455243
0.197952598 2.320868495 15635.359854083
0.20808737 2.32749939 15624.8595842566
0.218482539 2.332918885 15597.1417705624
0.229110733 2.337261085 15555.1870114012
0.239941671 2.340684415 15502.0940391059
0.250942498 2.343314645 15440.705093857
0.262078047 2.34523118 15373.2156400835
0.273311466 2.346511605 15301.2517507129
0.28460446 2.34727776 15226.373656821
0.295917958 2.347689505 15150.1647244634
0.307212591 2.347894195 15074.0423099049
