x Norm_pressure Norm_heat_flux
1.26180029 0.836191237 4568.27843267855
1.27379405 0.827389866 4512.93225385461
1.28541064 0.820228606 4467.02798727425
1.29666269 0.814371556 4428.68136660817
1.30756259 0.8095582725 4396.48442508127
1.31812239 0.8055244385 4369.04450716005
1.32819474 0.8025144785 4347.57878378406
1.33826709 0.7995045185 4326.11306040808
1.34787416 0.7974254785 4310.01174168343
1.35718524 0.7957048115 4296.30718680544
1.36621046 0.794266552 4284.49771800007
1.37495971 0.7930642665 4274.27425996498
1.38344264 0.792063713 4265.4024016563
1.39166856 0.7912372945 4257.69431815129
1.3996464 0.7905611695 4250.99167786282
1.40738499 0.7900152205 4245.164342765
1.41489279 0.789580524 4240.09402335415
1.42217791 0.7892431615 4235.69205394149
1.42924857 0.788986385 4231.86159380952
1.43611228 0.788800776 4228.5246665335
1.44277668 0.7886863355 4225.71046434297
1.44924903 0.7885518965 4223.10380952008
1.455447435 0.78847010425 4220.77999111826
1.46164584 0.788388312 4218.45617271645
1.46758378 0.788545966 4217.23997033462
1.47335696 0.788730323 4216.4020424391
1.47897172 0.7889201935 4215.74158141889
1.48443401 0.7891079485 4215.20015263053
1.48974991 0.789291203 4214.75146951767
1.49492526 0.789469689 4214.37961360821
1.49996579 0.789644092 4214.07348412654
1.50487697 0.789815724 4213.82781171714
1.50966418 0.7899851505 4213.63575123628
1.51433265 0.790154219 4213.49758371625
1.51888752 0.7903228105 4213.40921913349
1.52333367 0.79049024 4213.34437093162
1.52767622 0.7906695605 4213.40892806433
1.53191972 0.790790349 4213.42951869831
1.536023975 0.79088443525 4213.17808512688
1.54012823 0.7909785215 4212.92665155545
1.54410231 0.7912267145 4213.20517965109
1.54799533 0.791485548 4213.71462094226
1.5518117 0.7917441725 4214.28876490071
1.55555546 0.7919976415 4214.88409166832
1.5592308 0.7922436 4215.48803006839
1.56284177 0.7924809755 4216.09313776353
1.5663923 0.7927093805 4216.69328222762
1.56988633 0.7929292325 4217.28626538664
1.57332754 0.793140739 4217.8687349268
1.57671976 0.793345183 4218.44258781609
1.5800668 0.7935427725 4219.00695084702
1.58337235 0.7937342225 4219.55085874168
1.58663976 0.7939251665 4220.13172238302
1.58987296 0.7940865755 4220.67679957277
1.59306163 0.794226438 4221.19099081155
1.5962503 0.7943663005 4221.70518205032
1.59940147 0.794591516 4222.7283001908
1.60253227 0.7953167855 4216.3658244022
1.60564613 0.800899297 4144.54602932198
1.60874641 0.8590673805 3680.83993872194
1.61183655 1.190514025 3860.88536561743
1.61492002 1.547716915 5315.34708197715
