x Norm_pressure Norm_heat_flux
1.7139225 19.7167034 48430.4961835325
1.71651495 19.6479168 48673.0794458059
1.71910751 19.2787666 50876.2248890033
1.721966265 11.450141295 33165.642129655
1.72482502 3.62151599 15455.0593703068
1.72794998 3.08709836 9732.85563335011
1.73107505 2.83604264 8525.47318910785
1.7342 2.65021586 8108.84828317003
1.73732495 2.51145458 7921.12120987892
1.74045002 2.39659667 7751.67621071203
1.74357498 2.29884434 7579.47310038946
1.74670005 2.21397495 7409.19966820385
1.749825 2.13867164 7243.07364035677
1.75294995 2.07130647 7083.81222776824
1.75607502 2.01085043 6933.15232042145
1.75919998 1.95694625 6793.83743586654
1.76232505 1.90762603 6662.52114191382
1.76545 1.8641609 6549.83452892255
