x Norm_pressure Norm_heat_flux
0.0180187915 66.4206085 272188.2379332
0.0180262625 66.196434 272499.811411882
0.0180387404 65.6322556 270262.19213864
0.0180562008 64.7578735 266670.653618891
0.0180786084 63.594902 262209.324163592
0.0181059223 62.1674385 257164.594750498
0.0181380939 60.4788246 251513.227019947
0.0181750711 58.5461464 245181.750097075
0.0182168018 56.3992195 238283.810430563
0.0182632357 54.0478287 230745.488497563
0.0183143206 51.5203896 222518.138611651
0.01837001 48.8607254 213769.625376851
0.0184302628 46.0961113 204474.877701467
0.0184950344 43.260334 194565.508384098
0.0185642689 40.4717445 185010.095226425
0.01863857075 37.5562229 174437.040545109
0.0187128726 34.6407013 163863.985863794
0.0187919755 31.7704697 153872.564149724
0.0188749339 28.9712753 143490.489480467
0.0189615451 26.279314 133111.536277048
0.0190516002 23.7134418 122897.474757457
0.0191448946 21.2843513 112941.191113332
0.0192412194 18.999527 103292.310629382
0.0193403661 16.8665771 93979.9805699909
0.0194421224 14.8974733 85089.9916635844
0.0195462685 13.0972643 76700.1345524924
0.0196525902 11.4578753 68807.8436126071
0.0197608657 9.97162819 61428.6029203849
0.0198708791 8.63120937 54575.1811781093
0.0199824255 7.43071604 48295.9754589936
0.0200953241 6.37762403 42411.2649083684
0.0202220436 5.81434798 37912.1153313511
0.0203487631 5.25107193 33412.9657543338
0.0205137152 5.11216545 31705.453783109
0.0207085144 5.00004482 30505.906880554
0.0209385343 4.84691191 29163.1390958463
0.0212101042 4.70226145 27919.7919050914
0.0215306729 4.56774569 26818.7309633741
0.0219090097 4.41119289 25718.1373382144
0.0223554168 4.22777176 24580.8172084352
0.0228819996 4.02251482 23377.8748335552
0.0235029534 3.80488563 22123.4835754849
0.0242349096 3.59288263 20928.4328885297
0.0250973199 3.3929224 19849.8644668409
0.0261128936 3.19474411 18836.8318728223
0.0273080822 2.9955852 17846.1609180781
0.0287136119 2.81462574 16942.084644858
0.0305085471 2.68440652 16255.8509558985
0.0323034823 2.5541873 15569.6172669391
0.03457601 2.45836806 15024.1040756642
0.0372364931 2.38598919 14622.8834029008
0.0403460413 2.34188914 14392.2288574573
0.0439734645 2.32570028 14296.2773060692
0.0481955446 2.33442807 14285.1595681452
0.0530969501 2.36683321 14379.4086660429
0.0587697774 2.42164445 14630.4888393603
0.0653124675 2.49545836 15093.1229975141
0.0728279725 2.58243418 15797.7351948221
0.0814209655 2.67522025 16716.8960771664
0.0911939517 2.76619029 17738.5611803109
0.102242149 2.84823823 18698.8221323519
0.11464712 2.9157455 19436.4907532556
0.128469378 2.96765804 19904.6177879666
0.144461401 2.997650025 20051.6666310713
0.160453424 3.02764201 20198.715474176
0.178558066 3.03847742 20109.0185975996
0.197952598 3.04160357 19930.5012637296
0.218482539 3.04064393 19704.820688786
0.239941671 3.03747654 19458.2367310685
0.262078047 3.03387713 19210.5590558835
0.28460446 3.03117847 18975.7202406866
0.307212591 3.02907085 18756.8296067062
0.329589576 3.02679753 18552.218524696
0.351435304 3.02453256 18363.2832233144
0.372477829 3.02298403 18193.9194123699
0.392486155 3.02225494 18043.6900866452
0.411278367 3.02211308 17912.5998630993
0.428725481 3.02157831 17790.9939776366
0.444750726 3.02131557 17695.450224181
0.4588992895 3.02076101 17598.0918552392
0.473047853 3.02020645 17500.7334862973
0.486770242 3.01915002 17434.4604506983
0.500492632 3.01816416 17361.9035330028
0.514214993 3.01748395 17290.7475612935
0.527937412 3.01716137 17222.0242251958
0.541659772 3.01716256 17155.8949175414
0.555382192 3.01739144 17092.0359493489
0.569104552 3.01773572 17029.968060188
0.582826912 3.01811028 16969.3258077076
0.596549332 3.01844764 16909.8145094738
0.610271692 3.01865792 16851.0452368651
0.623994112 3.01858735 16792.27947716
0.637716472 3.01818037 16733.2858805594
0.651438892 3.01719785 16673.0150925507
0.665161252 3.01619291 16613.6534440135
0.678883642 3.015495775 16557.8058533925
0.692606032 3.01479864 16501.9582627715
0.706328392 3.01397324 16447.8393720497
0.720050812 3.01355481 16396.6439197675
0.733773172 3.01363969 16348.6454105682
0.747495592 3.01409554 16303.240729075
0.761217952 3.01469135 16259.4159509181
0.774940372 3.01520252 16216.1752180896
0.788662732 3.01546931 16172.7932665333
0.802385092 3.01541519 16128.9228206286
0.816107512 3.0150423 16084.5557505127
0.829829872 3.01442051 16040.0017939213
0.843552291 3.01362443 15995.5669749488
0.857274652 3.01283479 15952.0330652163
0.870997071 3.01197076 15909.1218427526
0.884719431 3.01139903 15868.1176251419
0.898441821 3.011451005 15830.9529108809
0.912164211 3.01150298 15793.7881966199
0.925886571 3.01137543 15757.347843097
0.939608991 3.01123667 15721.599330861
0.953331351 3.01120114 15686.8403534064
0.967053771 3.01130772 15653.1762978433
0.980776131 3.01153302 15620.5112117172
0.994498551 3.01182961 15588.6664387839
1.00822091 3.01214123 15557.4128373549
1.02194333 3.01243186 15526.6255487969
1.03566563 3.01265121 15496.0239422903
1.04938805 3.01279211 15465.7366904785
1.06311047 3.01288605 15435.4424128593
1.07683289 3.01268101 15405.2438869574
1.09055519 3.01266885 15372.7856606735
1.10427761 3.0117147 15400.1355227997
1.119421065 2.261362735 11871.4085739198
1.13456452 1.51101077 8342.68162503978
1.15059936 1.36285877 7363.17578223487
1.16612196 1.28722811 6944.63580180252
1.18114924 1.23055065 6632.78887869851
1.1956979 1.18706608 6392.77681099461
1.20978367 1.15359545 6206.88477821541
1.22342205 1.12805653 6063.74030673602
1.23662806 1.10853016 5953.05992307125
1.24941611 1.09341848 5866.37647548969
1.26180029 1.08153713 5797.43062203624
1.27379405 1.0720706 5741.89383305883
1.28541064 1.06444514 5696.69020006144
1.29666269 1.05828631 5659.75272048397
1.30756259 1.05327904 5629.42514053791
1.31812239 1.04912961 5604.16861771246
1.32819474 1.046158555 5585.50913227253
1.33826709 1.0431875 5566.8496468326
1.34787416 1.04122376 5553.83200012107
1.35718524 1.03958869 5543.05893826894
