x Norm_heat_flux
0.980776131 12607.5222832876
0.987637341 12593.0522315695
0.994498551 12578.7230472888
1.0013597 12564.532873625
1.00822091 12550.4805563383
1.01508212 12536.5660954288
1.02194333 12522.7872326012
1.02880454 12509.1444696988
1.03566563 12495.6331897627
1.04252684 12482.2532924241
1.04938805 12468.9996086961
1.05624926 12455.8715363667
1.06311047 12442.8608953888
1.06997168 12429.9770200493
1.07683289 12417.1843296523
1.08369398 12404.5721021357
1.09055519 12391.8389805482
1.0974164 12379.7391351249
1.10427761 12366.5503397463
1.11113882 12437.8897853962
1.118744255 9879.42044098489
1.12634969 7320.95109657357
1.13456452 6531.77679384553
1.14264703 6215.66154724001
1.15059936 5973.07597146863
1.15842354 5780.43383405386
1.16612196 5617.41644994661
1.1736964 5474.98035549358
1.18114924 5348.76870202062
1.1884824 5236.33302075739
1.1956979 5135.99191556192
1.20279765 5046.34500251262
1.20978367 4966.13883743024
1.21665788 4894.27215512281
1.22342205 4829.80801399549
1.23007822 4771.95347139353
1.23662806 4720.02397279594
1.24307346 4673.41060151632
1.24941611 4631.5604014238
1.25565791 4593.96787069778
1.26180029 4560.17322544978
1.26784515 4529.762244152
1.27379405 4502.3638136232
1.27964866 4477.65002939733
1.28541064 4455.32673597585
1.29108143 4435.14111469957
1.29666269 4416.85115159737
1.30215597 4400.28552235694
1.30756259 4385.19811796513
1.31288421 4371.54133355871
1.31812239 4359.07051547033
1.32327819 4347.49224591121
1.32831371 4337.84928768101
1.33334923 4328.20632945082
1.33826709 4320.65393783675
1.3431083 4313.86176868888
1.34787416 4307.53478326428
1.352566 4301.56650545252
1.35718524 4295.92788354019
1.36173296 4290.61438086312
1.36621046 4285.62628849048
1.37061894 4280.96024909002
1.37495971 4276.60793708004
1.37923396 4272.55620416393
1.38344264 4268.78972404478
1.38758719 4265.29067124565
1.39166856 4262.04136582418
1.39568794 4259.02429846477
1.3996464 4256.22280796711
1.40354514 4253.62096582226
1.40738499 4251.2040379085
1.41116726 4248.95901644537
1.41489279 4246.87304922384
1.41856265 4244.93489495215
1.42217791 4243.13417550915
1.42573953 4241.46154155263
1.42924857 4239.90736772652
1.43270576 4238.4660885877
1.43611228 4237.12369266894
1.43946886 4235.88805891134
1.44277668 4234.72355643475
1.44603634 4233.65808271281
1.44924903 4232.71719161053
1.45241535 4231.72445004999
1.455514135 4230.86776073963
1.45861292 4230.01107142926
1.46164584 4229.91569609444
1.46463585 4230.12090487192
1.46758378 4230.40586158129
1.47049057 4230.67241569383
1.47335696 4230.88185501102
1.47618377 4231.02236112121
1.47897172 4231.09597150854
1.48172152 4231.1116039299
1.48443401 4231.08048964019
1.4871099 4231.01418107408
1.48974991 4230.92275524668
1.49235487 4230.81525537575
1.49492526 4230.69884778478
1.49746203 4230.57923341459
1.49996579 4230.46106937178
1.50243723 4230.34772804388
1.50487697 4230.24140248646
1.50728571 4230.14397963064
1.50966418 4230.05620220464
1.51201296 4229.97922946665
1.51433265 4229.91278038439
1.51662397 4229.85742705932
1.51888752 4229.81243680009
1.52112389 4229.77884340408
1.52333367 4229.75328452061
1.52551758 4229.74232927958
1.52767622 4229.7326888682
1.52981007 4229.72728401497
1.53191972 4229.79257383902
1.53400576 4229.82427026705
1.53605765 4229.70603847538
1.53810954 4229.58780668372
1.54012823 4229.87816322788
1.5421257 4230.44120641071
1.54410231 4231.11948788943
1.54605865 4231.83180438635
1.54799533 4232.53856547702
1.54991281 4233.21874894216
1.5518117 4233.85949253588
1.55369246 4234.45466875049
1.55555546 4235.00150239207
1.55740154 4235.5010122027
1.5592308 4235.95495463421
1.5610441 4236.36712362257
1.56284177 4236.74116756917
1.56462443 4237.08133708747
1.5663923 4237.39126552354
1.56814611 4237.67505293783
1.56988633 4237.93605164412
1.57161331 4238.17762901152
1.57332754 4238.40226414633
1.57502961 4238.61272722402
1.57671976 4238.81136185319
1.5783987 4238.99991946724
1.5800668 4239.17986043042
1.58172452 4239.35366886747
1.58337235 4239.52031599944
1.58501053 4239.6853572326
1.58663976 4239.84149576415
1.58826041 4239.99397585745
1.58987296 4240.17888005167
1.59147775 4240.33706108579
1.593071875 4240.41607883556
1.594666 4240.49509658533
1.5962503 4240.79772320019
1.59782863 4241.28876189452
1.59940147 4241.88627168086
1.6009692 4242.53695177355
1.60253227 4243.22005596718
1.60409105 4244.02350722233
1.60564613 4244.92934456434
1.60719776 4243.93835443721
1.60874641 4227.79599496075
1.61029255 4137.63919899811
1.61183655 3699.66169521956
1.61337888 3316.653546106
1.61492002 4503.72578143387
1.6164602 5894.89442827272
1.61800003 11922.3951088019
1.61929619 16330.0139731549
1.62059247 18911.6743358341
1.62188876 21182.211022055
1.62318492 22850.0016880917
1.6244812 23998.2690294136
1.62577748 24820.4302604658
1.627073705 25500.4314560911
1.62836993 26195.3853262153
1.62966621 27014.4349777439
1.63096243 28038.4591462601
1.63225865 29236.4052186097
1.63355494 30520.6141034547
1.63485116 31841.1231267815
1.63614738 33179.0886216105
1.63744366 34529.5880563886
1.638739885 35890.4749967849
1.64003611 37251.3619371813
1.64133239 38606.0923633316
1.64262861 39957.9880769524
1.64392489 41299.6622947456
1.64522111 42609.8538697903
1.64651734 43881.3932667887
1.64781362 45120.5223635462
1.64910984 46314.7668391075
1.65040606 47437.661330308
1.65170234 48486.212391556
1.65299857 49474.3056779511
1.65429479 50395.7252068063
1.65559107 51230.2942143812
1.65688729 51980.6743274226
1.658183515 52667.5752673432
1.6594798 53298.5052635395
1.66077602 53863.9018409136
1.66207224 54356.885228537
1.66336852 54787.8054443272
1.664664805 55175.5726996965
1.66596103 55531.1282342512
1.66725725 55850.9947751952
1.66855353 56127.0329247098
1.66984975 56362.9677156694
1.67114598 56576.148174908
1.67244226 56780.6541207296
1.67373848 56973.893933539
1.6750347 57143.8232717911
1.67633098 57287.6705548537
1.67762721 57416.9473171531
1.67892343 57543.8731941278
1.68021971 57663.4320102496
1.68151599 57782.9908263714
1.68281215 57884.0052247223
1.68410844 57976.003956525
1.68540472 58064.1911878386
1.68670088 58149.7073577497
1.68799716 58230.4188791181
1.68929344 58304.1968319472
1.69058961 58370.7795049132
1.69188589 58431.8915329837
1.69318217 58490.5731335535
1.69447833 58549.6988655167
1.695774615 58609.8901113493
1.6970709 58668.4362142059
1.69836706 58720.766234007
1.69966334 58763.5359868211
1.70095962 58796.8202974967
1.702255845 58823.6875368422
1.70355207 58848.1524519163
1.70484835 58873.3651638145
1.70614457 58900.980199984
1.70744079 58931.163469847
1.708737075 58962.800329067
1.7100333 58994.2642028732
1.71132952 59024.6039976871
1.7126258 59054.2965650909
1.71392202 59084.0756001095
1.71521825 59114.6163831981
1.71651453 59138.4573563949
1.71781075 59188.3453059287
1.71910703 59428.6079942178
1.72040325 62341.6540101021
1.72183263 41651.457742666
1.72326201 20961.2614752298
1.72482455 12873.5322470457
1.72638708 10463.8781516408
1.72794956 9573.54543656638
1.729512095 9171.11305291938
1.73107463 8960.03985913546
1.73263711 8821.76517546976
1.73419958 8707.71558094418
1.73576218 8601.30644652784
1.737324655 8498.07314766179
1.73888713 8396.81422612277
1.74044973 8297.36989999627
1.7420122 8200.02352009283
1.74357468 8105.20653120513
1.74513727 8013.33694377851
1.74669975 7924.74864927055
1.74826223 7839.6759031537
1.74982482 7758.25280299815
1.7513873 7680.52315973118
1.75294983 7606.45074527903
1.75451231 7535.93011231019
1.75607485 7468.80819357461
1.75763738 7404.89278305685
1.75919986 7343.99517258984
1.76076239 7285.89336171653
1.76232493 7230.47370800298
1.76388741 7177.3997204429
1.76544994 7126.91587705843
1.76701248 7078.60592887451
1.76857495 7036.76448594901
