x Norm_heat_flux
0.108270667 7732.17515399362
0.11464712 7614.27815710349
0.121378347 7489.61324013772
0.128469378 7358.73189384448
0.135923132 7224.56984680778
0.1439208535 7084.84031164898
0.151918575 6945.11077649018
0.160453424 6800.81451422708
0.16933693 6656.38475660584
0.178558066 6511.00301212513
0.188102499 6364.19780394568
0.197952598 6216.4087719626
0.20808737 6068.92703875627
0.218482539 5923.30225152549
0.229110733 5781.05690272366
0.239941671 5643.8268160952
0.250942498 5513.30097565402
0.262078047 5390.67469706038
0.273311466 5276.16677901057
0.28460446 5169.14888347927
0.295917958 5068.59687358393
0.307212591 4973.58767868079
0.318449229 4883.58642907451
0.329589576 4798.35230016276
0.340596676 4717.7501806517
0.351435304 4641.63225257307
0.362072468 4569.82151074748
0.372477829 4502.13917848839
0.382623851 4438.43043711235
0.392486155 4378.56149517362
0.402043581 4322.41931245033
0.411278367 4269.87199446473
0.420176059 4220.81511764581
0.428725481 4174.99482953706
0.436918706 4132.5292991997
0.444750726 4092.91769195658
0.452219486 4060.81758111031
0.4592030645 4024.897385744
0.466186643 3988.97719037769
0.473047853 3959.17410200582
0.479909033 3928.72923624287
0.486770242 3898.77482703592
0.493631423 3869.49753503106
0.500492632 3840.90291061607
0.507353783 3812.96962042879
0.514214993 3785.67254720792
0.521076202 3758.98745693653
0.527937412 3732.8906676254
0.534798563 3707.36247690335
0.541659772 3682.38594253779
0.548520982 3657.9438211901
0.555382192 3634.01274703239
0.562243342 3610.56351277982
0.569104552 3587.56807040574
0.575965762 3565.01153523544
0.582826912 3542.89681294209
0.589688122 3521.23661020014
0.596549332 3500.03663296885
0.603410542 3479.27978846261
0.610271692 3458.92226073571
0.617132902 3438.90708554582
0.623994112 3419.18577980377
0.630855262 3399.73584085229
0.637716472 3380.56384785813
0.644577682 3361.69696058513
0.651438892 3343.16191223029
0.658300042 3324.97900737685
0.665161252 3307.13553935036
0.672022462 3289.61382319003
0.678883642 3272.55788292817
0.685744822 3255.50194266631
0.692606032 3238.85393583466
0.699467242 3222.46035857944
0.706328392 3206.31142495467
0.713189602 3190.40392316273
0.720050812 3174.73419476534
0.726911962 3159.29888243029
0.733773172 3144.09492993137
0.740634382 3129.11969757239
0.747495592 3114.37143893838
0.754356742 3099.84766488616
0.761217952 3085.54502310195
0.768079162 3071.45824423022
0.774940372 3057.58003648664
0.781801522 3043.90149215116
0.788662732 3030.41339236084
0.795523942 3017.10655840023
0.802385092 3003.97396446198
0.809246302 2991.01021071129
0.816107512 2978.21222586665
0.822968721 2965.57826853154
0.829829872 2953.10833368752
0.836691082 2940.80285291989
0.843552291 2928.66226785084
0.850413442 2916.68614187662
0.857274652 2904.87272356383
0.864135861 2893.2196743223
0.870997071 2881.72261305931
0.877858222 2870.37846849335
0.884719431 2859.17673202401
0.891580641 2848.10980072403
0.898441821 2837.25078313737
0.905303001 2826.3917655507
0.912164211 2815.72401051392
0.919025421 2805.17733021156
0.925886571 2794.74574267052
0.932747781 2784.42661823146
0.939608991 2774.21835601399
0.946470201 2764.12021328992
0.953331351 2754.13175847392
0.960192561 2744.25328765361
0.967053771 2734.48464525752
0.973914921 2724.82583630409
0.980776131 2715.27656972416
0.987637341 2705.83612286327
0.994498551 2696.50360244018
1.0013597 2687.2769759892
1.00822091 2678.15434152392
1.01508212 2669.13321491958
1.02194333 2660.21082098229
1.02880454 2651.38380237981
1.03566563 2642.64981550356
1.04252684 2634.00536752359
1.04938805 2625.44796929671
1.05624926 2616.97484061061
1.06311047 2608.58379844655
1.06997168 2600.27250421439
1.07683289 2592.04037075735
1.08369398 2583.88549608903
1.09055519 2575.81562867125
1.0974164 2567.7754101605
1.10427761 2559.79828841821
