x Norm_heat_flux
0.362072468 916.679564913508
0.372477829 898.40135799438
0.382623851 881.809654979173
0.392486155 866.762783473676
0.402043581 853.129656967983
0.411278367 840.785179958488
0.420176059 829.630398967058
0.428725481 819.576366268918
0.436918706 810.749127859041
0.444750726 802.248324517771
0.452219486 795.347121865587
0.4592030645 788.594859805321
0.466186643 781.842597745056
0.473047853 776.488416647101
0.479909033 771.154830197872
0.486770242 766.164765580732
0.493631423 761.544003493919
0.500492632 757.281515427263
0.507353783 753.376351893085
0.514214993 749.835963258239
0.521076202 746.670279999575
0.527937412 743.88930787045
0.534798563 741.502977347715
0.541659772 739.521732795843
0.548520982 737.956380910229
0.555382192 736.817876931911
0.562243342 736.116590952541
0.569104552 735.862162379808
0.575965762 736.063207864587
0.582826912 736.727031235464
0.589688122 737.858815530892
0.596549332 739.461484490417
0.603410542 741.534598499237
0.610271692 744.074871486883
0.617132902 747.076095650716
0.623994112 750.53060382754
0.630855262 754.429194217096
0.637716472 758.761423458597
0.644577682 763.514585881289
0.651438892 768.672614467444
0.658300042 774.214622495485
0.665161252 780.115124351086
0.672022462 786.349072027345
0.678883642 793.026663305219
0.685744822 799.704254583094
0.692606032 806.762539232389
0.699467242 814.039980894132
0.706328392 821.509267244082
0.713189602 829.142499804926
0.720050812 836.91039701899
0.726911962 844.78228521506
0.733773172 852.726763049014
0.740634382 860.712720245893
0.747495592 868.710216829505
0.754356742 876.691573126255
0.761217952 884.631450060079
0.768079162 892.507062937733
0.774940372 900.297890379624
0.781801522 907.984944639539
0.788662732 915.550846881146
0.795523942 922.979455813895
0.802385092 930.256094526226
0.809246302 937.367471194314
0.816107512 944.302411773407
0.822968721 951.051351128638
0.829829872 957.606839896839
0.836691082 963.963254421067
0.843552291 970.116652219711
0.850413442 976.064257095179
0.857274652 981.804536417782
0.864135861 987.336394161573
0.870997071 992.659026373452
0.877858222 997.771485573115
0.884719431 1002.67194505065
0.891580641 1007.36193442468
0.898441821 1011.73520843274
0.905303001 1016.1084824408
0.912164211 1020.16020532005
0.919025421 1023.99884549915
0.925886571 1027.62402157713
0.932747781 1031.03646624533
0.939608991 1034.23698245316
0.946470201 1037.22710584138
0.953331351 1040.0084423088
0.960192561 1042.58317989257
0.967053771 1044.95388803081
0.973914921 1047.12332686213
0.980776131 1049.09470818416
0.987637341 1050.87140438445
0.994498551 1052.45727965703
1.0013597 1053.85612793787
1.00822091 1055.07211452705
1.01508212 1056.10961549886
1.02194333 1056.97309725941
1.02880454 1057.66722695215
1.03566563 1058.19682227355
1.04252684 1058.56678121502
1.04938805 1058.78199173111
1.05624926 1058.84765291925
1.06311047 1058.76819103809
1.06997168 1058.5499092405
1.07683289 1058.19448368338
1.08369398 1057.71936847957
1.09055519 1057.10257285206
1.0974164 1056.43736941188
1.10427761 1055.35297619442
