x Norm_heat_flux
0.0505557396 14327.2060140923
0.0530969501 14395.3847497515
0.0558309145 14504.9113653697
0.0587697774 14660.0971974445
0.0619260333 14863.7291830158
0.0653124675 15121.475341981
0.0689420775 15438.1835817824
0.0728279725 15815.6719806256
0.076983273 16253.7466262276
0.0814209655 16743.7317505631
0.086153768 17266.9673111459
0.0911939517 17797.5992402352
0.0965531468 18308.2109305348
0.102242149 18775.8553926493
0.108270667 19186.0719091475
0.11464712 19530.6546381471
0.121378347 19810.9154986182
0.128469378 20020.9833244621
0.135923132 20190.1554312345
0.1439208535 20277.8776544701
0.151918575 20365.5998777057
0.160453424 20374.4566104548
0.16933693 20349.5033515853
0.178558066 20293.2801311927
0.188102499 20211.484276828
0.197952598 20109.4673459521
0.20808737 19994.1253692192
0.218482539 19872.7426033243
0.229110733 19748.7565750677
0.239941671 19623.1183780278
0.250942498 19497.9872435414
0.262078047 19375.3378249494
0.273311466 19255.1609887023
0.28460446 19137.8315114379
0.295917958 19024.9199622058
0.307212591 18916.8937579323
0.318449229 18812.6649021643
0.329589576 18711.7404843318
0.340596676 18615.3589535337
0.351435304 18524.8021181372
0.362072468 18439.6329729251
0.372477829 18358.2262479191
0.382623851 18279.6027463116
0.392486155 18204.2906080783
0.402043581 18133.6452118262
0.411278367 18068.4436118485
0.420176059 18008.6566008604
0.428725481 17952.4648962321
0.436918706 17900.8920577264
0.444750726 17847.6635375336
0.452219486 17807.1652784209
0.4592030645 17762.3536252526
0.466186643 17717.5419720843
0.473047853 17683.10678398
0.479909033 17641.3617451682
0.486770242 17600.5292583629
0.493631423 17562.0254252205
0.500492632 17525.494037308
0.507353783 17490.2490747219
0.514214993 17455.7062913963
0.521076202 17421.4299869068
0.527937412 17387.0893460957
0.534798563 17352.4753010098
0.541659772 17317.5528229812
0.548520982 17282.5041815262
0.555382192 17247.6529652579
0.562243342 17213.2621401085
0.569104552 17179.3573000906
0.575965762 17145.7224518124
0.582826912 17112.1284535856
0.589688122 17078.6478719631
0.596549332 17045.7748219393
0.603410542 17014.230352086
0.610271692 16984.5143987806
0.617132902 16956.5207719635
0.623994112 16929.4537487675
0.630855262 16902.1636060037
0.637716472 16873.6044016947
0.644577682 16843.5484996821
0.651438892 16811.9537451219
0.658300042 16781.0577572872
0.665161252 16749.3204792064
0.672022462 16721.6013607194
0.678883642 16704.0828613751
0.685744822 16686.5643620309
0.692606032 16665.4692750849
0.699467242 16640.2495373794
0.706328392 16612.6216540193
0.713189602 16583.9165136547
0.720050812 16554.6878502736
0.726911962 16525.2266326691
0.733773172 16495.9454764702
0.740634382 16467.4026322554
0.747495592 16440.1486222151
0.754356742 16414.5514982861
0.761217952 16390.7071125542
0.768079162 16368.424864903
0.774940372 16347.2911360166
0.781801522 16326.7616265626
0.788662732 16306.277584119
0.795523942 16285.3623578413
0.802385092 16263.7076151553
0.809246302 16241.2021475676
0.816107512 16217.9372905737
0.822968721 16194.1663747131
0.829829872 16170.2389840858
0.836691082 16146.53822593
0.843552291 16123.4077625939
0.850413442 16101.1301319017
0.857274652 16079.8188508267
0.864135861 16059.6690360757
0.870997071 16040.2307348723
0.877858222 16022.3290781056
0.884719431 16003.9528782366
0.891580641 15986.8561782552
0.898441821 15976.0042667708
0.905303001 15965.1523552865
0.912164211 15951.8612340422
0.919025421 15934.7284013373
0.925886571 15914.7292399697
0.932747781 15893.3466971343
0.939608991 15871.6650556431
0.946470201 15850.1971994327
0.953331351 15829.1021124868
0.960192561 15808.411210201
0.967053771 15788.1527965421
0.973914921 15768.3803680147
0.980776131 15749.1558520921
0.987637341 15730.5308382741
0.994498551 15712.5333294214
1.0013597 15695.1655336449
1.00822091 15678.4041654116
1.01508212 15662.2095790944
1.02194333 15646.5196464824
1.02880454 15631.2656150324
1.03566563 15616.3655839042
1.04252684 15601.7320316121
1.04938805 15587.2701097568
1.05624926 15572.8971145488
1.06311047 15558.5146846852
1.06997168 15544.0762491002
1.07683289 15529.4636738615
1.08369398 15514.7798368625
1.09055519 15499.5900413653
1.0974164 15485.0043649319
1.10427761 15467.7417555283
1.11113882 15542.7886193497
1.118744255 12318.8003684821
1.12634969 9094.81211761451
1.13456452 8162.77202707416
1.14264703 7760.00956096085
1.15059936 7464.64473024784
1.15842354 7221.51057441991
1.16612196 7014.18574420904
1.1736964 6834.69094990954
1.18114924 6678.17421914778
1.1884824 6541.31481411526
1.1956979 6421.47966295343
1.20279765 6316.4498751841
1.20978367 6224.33491645411
1.21665788 6143.50772018607
1.22342205 6072.55271667763
1.23007822 6010.22902790785
1.23662806 5955.45231084361
1.24307346 5907.27206408186
1.24941611 5864.8545752115
1.25565791 5827.46550684798
1.26180029 5794.4651090475
1.26784515 5765.29312385798
1.27379405 5739.4646400928
1.27964866 5716.56077911757
1.28541064 5696.21405106026
1.29108143 5678.11893366969
1.29666269 5661.97919883413
1.30215597 5647.61549776558
1.30756259 5634.69249871597
1.31288421 5623.2779505419
1.31812239 5612.85659056899
1.32327819 5603.33201468348
1.32831371 5596.56817459454
1.33334923 5589.8043345056
1.33826709 5585.19482274373
1.3431083 5580.94168000454
1.34787416 5576.7604012377
1.352566 5572.62410771166
1.35718524 5568.58537253915
1.36173296 5564.71197468739
1.36621046 5561.05883589614
1.37061894 5557.66099487037
1.37495971 5554.5348217412
1.37923396 5551.67972433343
1.38344264 5549.08694046163
1.38758719 5546.74129438191
1.39166856 5544.62348519777
1.39568794 5542.71599857517
1.3996464 5541.00130010634
1.40354514 5539.46187545724
1.40738499 5538.08311094856
1.41116726 5536.85156721452
1.41489279 5535.75439706455
1.41856265 5534.78049972302
1.42217791 5533.92053086614
1.42573953 5533.1645439581
1.42924857 5532.50378685029
1.43270576 5531.93416450071
1.43611228 5531.43641616036
1.43946886 5531.03329540818
1.44277668 5530.65472483427
1.44603634 5530.39707844177
1.44924903 5530.18500946525
1.45241535 5529.87477992315
1.455514135 5530.1756551046
1.45861292 5530.47653028606
1.46164584 5531.84828906112
1.46463585 5533.39939662417
1.46758378 5534.83132642078
1.47049057 5536.05352583103
1.47335696 5537.05429186726
1.47618377 5537.8488404208
1.47897172 5538.46461228782
1.48172152 5538.93315334332
1.48443401 5539.28777595103
1.4871099 5539.55594098082
1.48974991 5539.76392495221
1.49235487 5539.93100868793
1.49492526 5540.07414445745
1.49746203 5540.20500513783
1.49996579 5540.33353726491
1.50243723 5540.46499012049
1.50487697 5540.60461298633
1.50728571 5540.75476452633
1.50966418 5540.9165889434
1.51201296 5541.09186276312
1.51433265 5541.27997373657
1.51662397 5541.48095197433
1.51888752 5541.69419526436
1.52112389 5541.9208678833
